tenure,MonthlyCharges,TotalCharges,gender_Male,SeniorCitizen,InternetService_Fiber optic,InternetService_No,OnlineBackup_No internet service,OnlineBackup_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,TechSupport_No internet service,TechSupport_Yes,MultipleLines_No phone service,MultipleLines_Yes,PhoneService_Yes,Partner_Yes,StreamingTV_No internet service,StreamingTV_Yes,PaperlessBilling_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,Churn
1.0859481335426666,1.284298528345823,1.7568747056214353,0.7293447940879964,0,1,0,0,0,0,1,0,0,1,1,0,0,0.7293447940879964,0,1,1,0,0,1,1,0,0,0.27065520591200365,0,1,1
-1.258014213,-1.319556385,-0.99150788,0,0.9668454997992854,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.20255939179210458,0.5941597693690102,0.3403575903066013,1,0,1,0,0,0.7757065167149549,0,0,0.7757065167149549,0,0,0,0,0,0,0,0,1,1,0,0.7757065167149549,1,0,0,1,0,0,1
-1.283714406,-0.469912592,-0.986892692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.3369528081965776,0,0,0.6630471918034224,0,0,0.3369528081965776,0,1,1
-1.150789857,-1.456044153,-0.968868847,0,0,0,1,1,0,0.2581036730412849,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
-1.177382292,0.9968919679942688,-0.861474266,1,1,1,0,0,0,0,0.8484253790905247,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.15670386,0.8577137458339386,-0.849237074,1,1,1,0,0,0,0,0,0.5773708029863909,0,0.4226291970136091,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.205839226,-0.652570484,-0.952840424,0,0.30293090564042924,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.6970690943595708,0,1,0,0,0,0,0,0,1
-1.215389573,0.1878502070821781,-0.919121629,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.951229416,0.3867918240170921,-0.707660553,1,0,1,0,0,0,0,0.7126213330985128,0,0,0,0,0,0,0.28737866690148717,0,0,1,1,0,0,0.7126213330985128,0,1,0,0,0,1
-1.172217915,0.9086461521135043,-0.867243498,0.18322053349436396,0.18322053349436396,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0.18322053349436396,0,0,0,1
-1.13543254,1.3386513032771186,-0.790766625,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0.8183860322433973,1
-1.283714406,-1.313645421,-0.998130773,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6290589918422348,0,0,0.6290589918422348,0,0,0,0,0,1
-1.283714406,-0.965094604,-0.993488258,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.901940197,0,0,0,0,0,1
0.2508415933712999,-0.370375703,-0.093654442,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.8066935196947392,0,0.19330648030526076,0,0,1,1,0,0,0,0,0.8066935196947392,1
-1.241680775,0.20203551360630895,-0.940009751,0,0.9848584027624758,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.162706573,0.7812470039068697,-0.855900448,1,1,1,0,0,0.24575174031791924,0,0,1,0,0,0,0,0,0.24575174031791924,0,0.7542482596820808,1,1,0,1,1,0,0,0,0,0.24575174031791924,1
0.045194265,0.6623052018578873,0.2218212191763015,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
-1.120521871,0.5359297198493934,-0.831202787,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.40936216600536224,0,0,1
-0.288653737,0.49817664597981054,-0.116622624,1,0,1,0,0,1,0,0.6610142542473203,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-0.192580272,-1.312356482,-0.709029738,0,0,0,0,0,0,0.921544184,0.078455816,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.515811434,-0.359895261,-0.547039524,1,0,0,0,0,0.4555030408961349,0,1,0,0,0,0,0,0,0,0,0.4555030408961349,1,0,0,0,0,0,1,0,0,0,1
-1.202118139,1.0252130773435273,-0.880115658,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.7093208284726096,0,1,1,0,0,0,0,0,1
-1.24974267,0.8036250140001995,-0.94349052,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0.8326786959989396,1,0,0,0,0.16732130400106038,0,0,0,0,0,1
-1.283714406,0.171846398,-0.978344798,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7806317174255571,0,0,0,0,0,1
-0.926892093,-1.491207446,-0.916905584,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.5837727805141116,1,0,0,1,0,0,1,0,1
0.6513412433846992,1.424455083,1.277672960805305,0,0,1,0,0,1,0,0,0,0,1,0,0.047778214302405364,0,0,0,1,1,0,0,1,1,0,0.047778214302405364,0,0,1,1
-1.283714406,0.15131257420114913,-0.978618298,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.193794439,-1.206028988,-0.96791065,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.734673862,1
0.087483264,1.2161142471587638,0.5587899762127199,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.39844612070017593,0,1,1,1,0,1,1,0,0,0.39844612070017593,0,1,1
-0.955925844,-0.163399988,-0.772898628,0.2965599122059307,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7034400877940693,0,0.7034400877940693,1,0,0,0,1,0,1,0,0,1,1
0.8145261719726178,1.2652177276792886,1.3405609273633903,0,1,1,0,0,0.2855758359287578,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.2855758359287578,0,0,1,1
-1.283714406,-0.134846089,-0.982429781,1,0,0,0,0,0.759005283,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0.240994717,1
-1.283714406,0.16663905441609891,-0.978414157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.946539285,0.9080027513145854,-0.607333601,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.4861455357932323,1
-0.573736963,-0.657908088,-0.664858371,0,0.4911094444089441,0,0,0,0,0.4911094444089441,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5088905555910559,1,0,0,0,0,1,1
0.3783428810357013,1.2859315530476527,0.9372027943365677,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.6307192297844589,1
-0.989917848,1.1615194665928537,-0.638151632,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
0.027436910069808085,1.1634680337683716,0.48934681193576707,1,0.1724936801267788,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1
-1.255269565,0.9801264614368168,-0.936263056,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.6972093819096368,1
-1.108866931,0.5368544628462187,-0.828073552,0.28567336426500245,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
-0.960453155,0.4493490621396161,-0.706163989,0,0,0.4617161438131191,0,0,0,0,1,0,0,1,0,0,0,0.5382838561868809,0,1,1,0,0,0,0,0,0.5382838561868809,0,0,0,1
-0.563345557,0.990348718,-0.227839126,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.208954787,0.19987096969483137,-0.916077521,1,0,1,0,0,0,0,0.6945954272532854,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
-0.946272269,0.6460015810525228,-0.651591783,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.7289810616558164,0,0,0,0,0,1
-1.248559026,0.3532464467453685,-0.94440705,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-1.024418992,-0.798923232,-0.888029365,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.725928411,1,0,0,0.725928411,0,1,0.274071589,0,0,0,0,0.274071589,1
-1.267972112,-1.304272889,-0.995142924,0,0.807070904,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.6586651148937485,1.4300071070307365,1.3101658514849983,0.19524060295649204,0,1,0,0,0.804759397,0,0,0,0,1,0,0.804759397,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1
-1.189498619,0.18204705836133614,-0.905909213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.850020748,0.17849001850029922,-0.663431111,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.278457682,1.008783676357914,-0.962000401,1,1,1,0,0,0,0,0.9785254683891406,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.103135791,0.6941601733523464,-0.812633764,0.8565372237479268,0,1,0,0,1,0,0.8565372237479268,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
-1.157097007,0.8299793938680825,-0.832445496,0.7011698615902597,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.7011698615902597,0,0,0,0,0,1
0.29992448407741307,1.2701768917048768,0.7882867120501652,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.2729432383846099,1
-1.112785075,0.49361357820775026,-0.83424665,0,0,1,0,0,0,1,0,0,0,0.4379272055974289,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
-0.594463335,1.02124277,-0.241475129,0.9470906671085191,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
-0.059465118,1.0711464850678358,0.3240263957165658,1,0,1,0,0,0.49625875288236154,0.5037412471176385,0.49625875288236154,0,0,0.5037412471176385,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1
-1.081524635,1.0441052742049453,-0.74272237,1,0.6194822901301055,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.6194822901301055,1,0,0,0,0,0,1
1.3109671842804826,0.4367501195605154,1.1951796734036442,0.836964663,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0.836964663,1,0,0,0,0.836964663,0,1,0,0,1,1
-1.202118139,-1.317288341,-0.980375148,0.786205652,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.606372578,0.971746503,0.9030958522499823,1,0,1,0,0,1,0,1,0,0,0.7344439320755914,0.26555606792440856,0,0,0,0,1,1,0,0,0.26555606792440856,1,0,1,0,0,0,1
-1.227235304,-0.407607148,-0.957726342,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6156449614758651,0,0,0,1
-1.11538265,1.0534468926837344,-0.785745154,1,0,1,0,0,0,0,0.025193414,0,0,1,0,0,0,0,0,0,1,0,0,1,0.025193414,0,0,0,0,1,1
-0.620216209,0.9904844621000877,-0.286423404,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.071804586,0.8387409094500785,-0.773427934,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.9885820165459264,1,0,0,0,0,0,1
-1.283714406,0.20570585547634496,-0.977893808,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.5449208912784572,1.204611487579138,1.0469808082420191,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0.97025711,0,0.029742890273942946,0,0,0.97025711,1
0.6796826223659064,1.5827192172240294,1.432028056617374,0,0.43766132814820347,1,0,0,1,0,1,0,0,1,0.5623386718517965,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0.43766132814820347,1
-1.070359697,-1.492897737,-0.95823916,0.23497340499595276,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1
-1.271673694,0.5274718472189921,-0.96336506,0.7048710100433817,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-1.276253576,0.8628570771095947,-0.961447192,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.8171281420155851,0.18287185798441485,0,0.18287185798441485,0,0,0,1
-0.783209084,1.2068490026910366,-0.426150181,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.244261172,0.5154418313100482,-0.946346637,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0.2708306555409466,1.2870312016362038,0.7604375862331054,0.051668722,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
1.3681642952174267,1.2709303036043083,2.0443857632438123,0.49520440169547186,1,1,0,0,0,1,0,0,0,1,0.5047955983045281,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0.5047955983045281,1
-1.208456612,0.309687745,-0.923200363,1,0,1,0,0,0,0.7184539473225501,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-1.278110394,-0.663630813,-0.987343679,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.879964729,0.48453229232826484,-0.630524007,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.030765408,-0.49275812,-0.863910267,0.1999965182363186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.1999965182363186,0,0,1
-0.068371792,0.5201049612676624,0.067014677,0.5527070757185453,0.44729292428145473,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
-0.621097398,-0.821074107,-0.71648123,1,0,0,0,0,0.6034463180100368,0,0,0.3965536819899632,0,1,0.6034463180100368,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6034463180100368,1
-1.177441187,-1.468472073,-0.978749734,0.13171502857909356,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1
-0.99179283,-0.486195019,-0.834159625,0,0,0,0,0,0.13470424109108758,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.8652957589089124,0,0,0.13470424109108758,0,0,1
0.13138737227764816,0.019867721409920262,0.064245042,0.8427267918202846,0,0,0,0,1,0,0,1,0,0.8427267918202846,1,0,0,1,0,0.15727320817971535,1,0,0,0,1,0,0.15727320817971535,0,0,0,1
-1.255555039,-0.522411721,-0.967822165,0,1,0,0,0,0.6902121407909008,0.6902121407909008,0.30978785920909924,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
-1.283714406,0.20077048861632138,-0.977959544,0.2900455319624369,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0196245487544335,1.3600948869069878,1.6509083294361195,0.8714140341908543,0,1,0,0,1,0,1,0,0,0,0,0,0,0.8714140341908543,0,1,1,1,0,1,1,0,1,0,0,1,1
1.545448750457673,1.2983420384633797,2.2936628574888145,1,0,1,0,0,0.672702994,0.327297006,0,0,0,1,0,0.672702994,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1
-1.015394472,0.9995325468312958,-0.678830855,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1.2148085946464557,1.0574026134417318,1.6434244859426288,0,0,1,0,0,0.250467899,1,0,0,0,1,1,0,0,0.749532101,0,1,1,1,0,0.250467899,1,0,1,1,0,0,1
1.4446864787313944,1.4026492079403474,2.187027747895512,1,0,1,0,0,0.3751259003930011,1,0,0,0,1,0,1,0,0.3751259003930011,0,1,1,1,0,1,1,0,0.6248740996069989,0,0,1,1
-0.415245186,0.9712876819537124,-0.079512164,0.4282540168562513,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.270073989,1.005660716181604,-0.953603926,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1
-1.078375671,-0.489015314,-0.8587314,1,0.09391294,0,0,0,1,0,0,1,0,0.9060870604812605,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.3914889502591591,1.374771544500606,0.9842173935119709,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0.012156771477386807,0,1,1
0.6754960163332281,1.0467069753005154,1.0957498257939458,0,0.6740199190587927,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.32598008094120734,0,0,1,1
-1.283714406,-1.462229686,-1.000109837,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
-1.283714406,-1.489324961,-1.000470732,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1
0.605830395,1.4152706364669485,1.2233386469182483,0,1,1,0,0,1,1,0,0,0,1,0.2876327290436782,0,0,1,0,0,1,0.2876327290436782,0,1,1,0,1,0,0,0,1
-1.202118139,0.33169443046676106,-0.910428487,0,0,1,0,0,0,0,0.3067765995221412,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.018972256,0.5559903108688575,0.10328689022631271,1,1,1,0,0,0,0,1,0,0,0.6470414965476434,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1
-0.626600804,1.2452709399245607,-0.266387361,0.6212924490496101,0,1,0,0,1,0,0,0.3787075509503899,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0.3787075509503899,0.6212924490496101,0,0,1
-0.821306319,0.6923566745188279,-0.534454319,1,1,1,0,0,1,0,0,0.6659500343312308,0,0.3340499656687692,0,0,0,1,0,0,1,0.3340499656687692,0,0,1,0,0,0,0,0.6659500343312308,1
-1.134250637,0.15874182340503484,-0.86570146,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.283714406,0.18632589745660733,-0.978151938,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.283714406,0.8528008696916665,-0.96927484,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
-0.637569946,0.4623458547134288,-0.423079916,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.21624015751589276,0,0,1,0,0,0,0,1,1
0.4181613867263468,1.5826362104555864,1.0839797271424096,0.285758325,0,1,0,0,1,0,0.285758325,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0.714241675,0,0,1,1
0.7165923192867801,1.4116352297938248,1.280108792366471,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0.5672331204007374,0,1,1,1,0,1,1,0,0,0,0,1,1
0.9065515200717447,1.2118033821184355,1.4384683892990953,0,0.6854438832219015,1,0,0,0,0,0.6854438832219015,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.31455611677809847,0,0,1,1
0.144220279,0.6690597874000718,0.34099945485705796,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-0.316102139,0.8184198666947504,-0.055814378,1,1,1,0,0,0,0,1,0,0,1,0.9434143438532844,0,0,0,0,1,1,1,0,0.056585656146715624,1,0,0.9434143438532844,0,0,0,1
-1.283714406,0.3306762822665888,-0.976229267,0.3739210470128136,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-0.417891057,0.5780048247406567,-0.154965326,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-0.724746813,0.6976417906911412,-0.480248399,1,0,1,0,0,0,0,0,0.3582656027014418,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
-1.135691971,0.12735601168171687,-0.867388517,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.405911236,0.1827089134759128,-0.289873224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.36771784636236016,0,0,1
-0.663829485,0.6257462762840337,-0.423278604,0,0,1,0,0,1,0,0,0,0,0.8010078610405632,0,0,0,0,0,0,1,0.1989921389594368,0,0,1,0,0,1,0,0,1
-1.195454487,0.5311955890901683,-0.895040387,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
-1.079723737,0.8611467465411732,-0.79492021,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.7509397983633183,0,0,0,0,0,1
-1.283714406,0.20369863584484021,-0.977920543,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.8986271024468409,0,0,0,0,0,1
-1.127312381,0.3144189931491486,-0.844608845,0,0,1,0,0,0,0,0.7221472239102877,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.7221472239102877,0,1,1
-0.812388326,1.126969251590343,-0.503864226,0,1,1,0,0,1,0,1,0,0,0.2763191084658536,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0.7236808915341464,1
-1.260541839,0.49666076387097613,-0.945100452,0,0.567981072,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-1.243717191,-0.648257005,-0.971866289,0,0,0,0,0,0,0,1,0,0,0.9803687409421851,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
-1.283714406,-0.47735029,-0.986991758,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9324974533161781,0.9324974533161781,0,0,1
-1.283714406,-1.481355142,-1.000364578,0.481299006,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
-1.261761173,-1.336194688,-0.993515044,0.8206353179877895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.966900073,-0.652549025,-0.824068884,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.938839049,0.6290057565286419,-0.643842336,0.8866964952725358,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.5993964083215685,0.8814172701875028,0.8619255174190006,1,0.40360100236159124,1,0,0,0,0,1,0,0,0.40360100236159124,0,0,0,0,0,0.40360100236159124,1,1,0,1,0,0,1,0,0,0,1
-1.107850987,0.249268166,-0.844487137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2621150151653938,0,0,1,0,0,0,0,0.2621150151653938,1
1.4377069349628617,1.4078884845513306,2.138048974770686,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0.7045544280274453,0,1,1,0.2954455719725547,0,1,0,0,0,0,0,1,1
-0.337383648,0.8695934840289392,-0.046431864,1,0,1,0,0,0.5772713631060677,0.5772713631060677,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.5772713631060677,0,0,0,1
-0.022201225,1.1168167909623528,0.39986303155336583,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0.6534758320472818,0,0.34652416795271823,1,0,0,0,0,1,1
-1.209985534,-0.651218457,-0.950681504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.8485705332549683,1.3745259738814175,1.5252059663287658,0,0,1,0,0,0,0.7357237368413607,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1
-1.283714406,-1.471476043,-1.000232994,0.2053329387067998,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1
-0.861894094,0.3218680399270984,-0.636279657,0,0,1,0,0,1,0,0.483039698,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1
-1.119379264,-1.474664268,-0.963895654,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
-0.975170699,0.9975232883640838,-0.61641576,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.2874616648972501,0,1,1,0,0,0,0,1,1
-1.283714406,0.16579049042662167,-0.978425459,1,0.34324393652544294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.089302346,1.1773797071146277,0.5309921427608119,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
0.047195104,1.1563013471127155,0.47490801946250405,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
0.41096350456358516,1.436939353391867,1.0013092863158497,0,1,1,0,0,1,0.9230205329350337,0,0,0,1,0,0,0,0.9230205329350337,0,0.076979467,1,0,0,1,1,0,1,0,0,0,1
-1.164403675,-1.158716059,-0.95818416,1,0,0,0,0,0.075583614,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.924416386,1
-1.265877829,0.31899277567164624,-0.963192945,1,0.048576779154434035,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
-0.806265709,1.3971520581041097,-0.421956669,1,0.7027092096926664,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1
-1.172588488,0.5371636910856542,-0.869435019,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0.8781968981494422,1.082905117898126,1.317583664746616,0,0,1,0,0,1,0.40095541284961844,0,0,0,1,0.40095541284961844,0,0,0,0,1,1,1,0,0.40095541284961844,1,0,1,1,0,0,1
-1.140700429,0.10316979673389629,-0.879845016,0,0,0,0,0,0,0,1,0,0,0.3763512217097339,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
-1.122744779,0.9225413968590741,-0.831279125,0,0,1,0,0,0.35149517988131185,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
0.984391825,0.9834203313803553,1.359940201004537,1,1,1,0,0,0,0,0.2674020278575413,0,0,1,0,0,0,0,0,1,1,0.7325979721424587,0,1,1,0,0,0,0,0,1
