BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,StockOptionLevel_0,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.016075793804901983,0.983924206195098,0.0,0.0,0.983924206195098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.983924206195098,0.016075793804901983,0.016075793804901983,1.0,0.0,0.0,0.0,34.88746944336569,748.8639358280177,10.048227381414707,2.983924206195098,4.0,55.466198020342155,2.016075793804902,2.983924206195098,1.032151587609804,10298.733741200183,21559.290096312532,8.903545237170588,16.903545237170587,3.0,3.016075793804902,14.855317855755882,2.951772618585294,3.0,12.823166268146078,11.807090474341177,5.935696824780392,0.03215158760980397,1
0.7511395700373634,0.24886042996263658,0.0,0.0,0.24886042996263658,0.7511395700373634,0.0,0.24886042996263658,0.0,0.0,0.7511395700373634,0.0,1.0,0.0,0.0,0.24886042996263658,0.0,0.0,0.0,0.0,0.7511395700373634,0.0,0.0,0.7511395700373634,0.24886042996263658,0.24886042996263658,1.0,0.0,0.0,0.0,32.49772085992527,1270.9298891504886,10.004558280149453,3.7511395700373633,3.2534187101120904,61.49316257977582,3.2534187101120904,2.0,3.0,5047.192207758924,23658.420338428372,6.257976990261544,14.986325159551638,3.2488604299626367,4.0,6.74658128988791,2.2488604299626367,3.0,5.244302149813183,3.244302149813183,0.7511395700373634,2.9954417198505463,1
0.0,0.6686915125420122,0.3313084874579878,0.0,0.0,1.0,0.0,0.0,0.6686915125420122,0.0,0.0,0.3313084874579878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3313084874579878,1.0,0.0,0.0,0.0,39.012149075252076,494.518305192925,4.0,3.0,1.9939254623739635,65.93925462373963,3.0,2.3313084874579877,1.6686915125420123,9430.207026652963,9814.76407777994,0.6686915125420122,19.32523394983195,3.3313084874579877,2.3373830250840246,8.331308487457989,4.006074537626037,3.0,8.0,7.0,6.006074537626037,7.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.18651293234264,1.0,0.0,0.0,0.0,32.55953879702792,840.7149517215149,5.84933624090864,2.18651293234264,1.37302586468528,43.325646617132,1.37302586468528,2.0,2.37302586468528,6563.035076380086,12397.85989400085,5.0674353382868,15.559538797027919,3.0,2.37302586468528,10.0,2.0,3.0,1.8651293234264,1.30559052639848,1.30559052639848,1.30559052639848,1
0.0,0.750466104858677,0.24953389514132296,0.0,1.0,0.0,0.0,0.0,0.0,0.24953389514132296,0.0,0.750466104858677,1.0,0.0,0.0,0.24953389514132296,0.0,0.0,0.0,0.750466104858677,0.0,0.0,0.24953389514132296,0.0,0.750466104858677,0.0,0.750466104858677,0.0,0.0,0.24953389514132296,27.74673726598926,577.9944067416959,4.74673726598926,1.0,2.5009322097173543,64.2663136700537,2.5009322097173543,1.0,1.748601685423969,3178.3573719132446,6612.692669102383,1.7467372659892604,19.754194943728095,3.750466104858677,2.5009322097173543,7.249533895141323,2.0,3.0,5.500932209717354,3.750466104858677,0.24953389514132296,3.750466104858677,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1312184376793114,0.0,0.8687815623206886,0.0,0.0,0.0,0.0,0.0,0.1312184376793114,0.0,0.0,0.0,0.8687815623206886,0.0,0.0,0.1312184376793114,0.0,0.8687815623206886,1.0,0.8687815623206886,0.1312184376793114,0.0,0.0,22.75558719126554,1095.4253787478483,9.819034060886198,3.1312184376793115,3.737563124641377,92.62004405514824,1.8687815623206885,1.0,1.393655313037934,2623.3568819069174,18202.82985927638,1.393655313037934,14.737563124641378,3.0,1.2624368753586228,2.1809659391138023,1.8687815623206885,2.8687815623206885,1.7873106260758682,0.9185290637551802,0.1312184376793114,0.0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5660585004275025,0.0,0.4339414995724975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.905473496152478,189.38030706070535,7.830292502137512,2.4339414995724975,1.4339414995724975,51.50912249358746,2.4339414995724975,1.0,2.5660585004275025,2536.909875586783,25488.95360532173,0.5660585004275025,18.698175501282506,3.5660585004275025,2.132117000855005,2.867882999144995,2.4339414995724975,1.867882999144995,2.4339414995724975,2.0,1.5660585004275025,2.0,1
0.35256553529999923,0.0,0.6474344647000008,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35256553529999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6474344647000008,0.35256553529999923,0.35256553529999923,0.35256553529999923,0.0,0.6474344647000008,0.0,43.711516970500014,1246.7566652833998,13.820524282399994,3.0,2.2948689294000015,51.46157284719998,3.3525655352999992,2.6474344647000008,4.0,6825.470992045002,5434.100833357601,3.4679587470999946,16.237172323500005,3.0,1.3525655352999992,9.0,3.0,3.2948689294000015,7.589737858800003,5.884606788200005,4.532041252900005,5.942303394100002,1
0.0,0.3911391157608619,0.6088608842391381,0.0,0.0,1.0,0.0,0.0,0.3911391157608619,0.6088608842391381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3911391157608619,0.6088608842391381,0.3911391157608619,1.0,0.0,0.0,0.0,45.612661221739316,560.382238811954,11.387338778260686,2.1734173472825855,2.217721768478276,47.169617009782414,3.0,2.0,4.0,5338.7505759027135,21345.334232602178,2.8265826527174145,14.04430442119569,3.0,3.0,11.217721768478276,3.391139115760862,2.391139115760862,9.391139115760861,7.0,4.262026189673967,4.95569557880431,1
0.0,0.8202078861004632,0.17979211389953675,0.17979211389953675,0.8202078861004632,0.0,0.17979211389953675,0.8202078861004632,0.0,0.0,0.0,0.0,1.0,0.0,0.17979211389953675,0.8202078861004632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8202078861004632,0.17979211389953675,0.8202078861004632,0.0,0.0,31.0,493.514093320476,4.876673822392588,3.3595842277990737,2.3595842277990737,93.10103943050231,3.179792113899537,1.0,3.46062365830139,3584.279240752955,21155.433935154408,4.92124731660278,13.719168455598147,3.0,3.0,6.101039430502317,2.3595842277990737,1.3595842277990735,1.8202078861004631,1.6404157722009265,1.6404157722009265,1.6404157722009265,1
0.0,0.6354800314711043,0.3645199685288957,0.6354800314711043,0.3645199685288957,0.0,0.6354800314711043,0.0,0.0,0.0,0.0,0.3645199685288957,0.3645199685288957,0.0,0.6354800314711043,0.0,0.0,0.0,0.0,0.3645199685288957,0.0,0.0,0.0,0.6354800314711043,0.3645199685288957,0.0,1.0,0.0,0.0,0.0,27.72903993705779,1211.240610857531,14.345080660893192,3.0,1.7290399370577914,67.84203915028019,2.364519968528896,1.0,2.364519968528896,2569.561425334239,19628.633033642836,0.6354800314711043,12.729039937057792,3.0,2.093559905586687,3.187119811173374,1.6354800314711042,2.635480031471104,2.8225998426444785,0.7290399370577914,0.3645199685288957,1.8225998426444785,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.794445191486769,0.0,0.0,0.794445191486769,0.0,0.0,0.0,0.20555480851323105,0.0,0.0,0.0,0.20555480851323105,0.794445191486769,1.0,1.0,0.0,0.0,0.0,28.41110961702646,110.19441829796308,23.58889038297354,3.0,2.588890382973538,49.58889038297354,2.205554808513231,1.0,3.0,2049.377700085376,12657.57882961337,4.794445191486769,13.383335574460308,3.0,2.0,6.205554808513231,3.588890382973538,3.0,4.205554808513231,2.0,0.0,2.588890382973538,1
0.0,1.0,0.0,0.0,0.3092593653657226,0.6907406346342774,0.0,1.0,0.0,0.0,0.0,0.0,0.6907406346342774,0.0,0.0,0.0,0.0,0.0,0.0,0.3092593653657226,0.0,0.6907406346342774,0.0,0.6907406346342774,0.3092593653657226,0.3092593653657226,0.3092593653657226,0.6907406346342774,0.0,0.0,30.618518730731445,383.05553327319825,9.835184442439942,3.381481269268555,1.6907406346342775,65.64999713512549,2.618518730731445,1.0,1.6185187307314453,2156.394486780923,14732.251941830133,1.6185187307314453,16.76296253853711,3.0,2.381481269268555,3.1648155575600585,2.0,3.6907406346342775,1.927778096097168,0.3092593653657226,0.0,0.9277780960971679,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27418550810868825,0.0,0.7258144918913118,1.0,0.0,0.0,0.27418550810868825,0.0,0.0,0.0,0.7258144918913118,0.0,0.0,0.0,0.27418550810868825,0.7258144918913118,0.27418550810868825,0.7258144918913118,0.0,0.0,0.27418550810868825,28.725814491891313,252.78947835141227,7.3062666864998285,3.725814491891312,1.5483710162173765,86.56491010267428,2.274185508108688,1.0,1.2741855081086881,2374.6125333729997,7501.09873602148,4.629072459456559,14.096742032434753,3.0,3.0,8.258144918913118,2.274185508108688,1.5483710162173765,6.806515935130494,5.35488695134787,0.0,5.080701443239183,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8990792812904144,0.0,0.10092071870958563,0.8990792812904144,0.10092071870958563,0.0,0.8990792812904144,0.0,37.018414374191714,729.9989249819655,13.688030656775387,1.8990792812904145,1.2018414374191713,56.77974418838912,1.2018414374191713,2.0,4.0,5411.742198761316,22039.56690386715,5.798158562580829,14.201841437419171,3.0,3.8990792812904145,7.5046035935479285,2.1009207187095855,2.0,2.7064450309670995,2.5046035935479285,2.5046035935479285,2.1009207187095855,1
0.0,0.0,1.0,0.0,0.7364195882100952,0.26358041178990477,0.0,0.0,0.26358041178990477,0.7364195882100952,0.0,0.0,0.7364195882100952,0.0,0.0,0.7364195882100952,0.0,0.0,0.0,0.0,0.0,0.26358041178990477,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,27.744447412218285,1329.4888948244366,11.162964941478858,1.2635804117899048,3.4728391764201905,86.9376505288322,2.2635804117899045,1.0,2.7364195882100955,3765.220230390371,20887.008830264072,1.0,13.899384529688952,3.2635804117899045,1.7907412353697143,4.7364195882100955,2.7907412353697145,2.7364195882100955,4.7364195882100955,3.7364195882100955,0.7364195882100952,2.0,1
0.8225497307635369,0.0,0.17745026923646312,0.0,1.0,0.0,0.0,0.8225497307635369,0.0,0.0,0.0,0.17745026923646312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17745026923646312,0.0,0.8225497307635369,1.0,0.8225497307635369,0.0,0.17745026923646312,0.0,37.225497307635365,629.9743576166031,2.8872513461823157,3.0,1.1774502692364632,51.338245961453055,2.1774502692364632,1.0,1.3549005384729262,3591.522767344406,17199.45482800059,2.1774502692364632,21.22549730763537,3.8225497307635368,1.8225497307635368,10.822549730763537,2.0,3.8225497307635368,2.0647016154187785,1.2421518846552422,1.2421518846552422,1.2421518846552422,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9068026144869683,0.0,0.0,0.0,0.0931973855130317,0.0931973855130317,0.0,0.0,0.9068026144869683,0.0,0.0,0.0,0.0931973855130317,0.0,0.0,0.9068026144869683,0.0,0.0931973855130317,0.9068026144869683,0.0931973855130317,0.9068026144869683,0.0,0.0,37.14353986679973,121.24151631991086,2.0,3.0,1.279592156539095,67.32244706076543,3.0,1.0,1.1863947710260634,2111.744941132778,26582.466624878893,1.279592156539095,13.11836862615638,3.0931973855130317,3.720407843460905,1.5591843130781902,2.1863947710260634,3.0,1.0,0.0,0.0,0.0,1
0.0,0.6416002200616072,0.3583997799383928,0.0,1.0,0.0,0.0,0.6416002200616072,0.0,0.3583997799383928,0.0,0.0,0.0,0.3583997799383928,0.0,0.6416002200616072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6416002200616072,0.3583997799383928,0.6416002200616072,0.0,0.0,28.659197139199108,1234.6736321289945,8.433599119753572,2.641600220061607,1.0,57.15039867963036,2.283200440123214,1.358399779938393,2.641600220061607,3563.7339838635007,14244.697552906817,2.433599119753571,15.641600220061607,3.0,2.9248006601848218,9.225598019445535,3.283200440123214,2.283200440123214,4.208001100308036,1.9248006601848218,0.6416002200616072,1.2832004401232144,1
0.9250024144263645,0.0,0.07499758557363545,0.0,1.0,0.0,0.0,0.9250024144263645,0.0,0.0,0.0,0.07499758557363545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07499758557363545,0.0,0.9250024144263645,1.0,0.9250024144263645,0.0,0.07499758557363545,0.0,38.25002414426365,608.049483312758,2.374987927868177,3.0,1.0749975855736356,52.87503621639547,2.0749975855736356,1.0,1.149995171147271,3622.975741228894,17188.79974889966,2.0749975855736356,22.250024144263648,3.9250024144263644,1.9250024144263644,10.925002414426364,2.0,3.9250024144263644,1.4499855134418125,0.524983099015448,0.524983099015448,0.524983099015448,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9070594982418461,0.0,0.0,0.0,0.09294050175815394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,27.579988529888617,385.2173333175416,3.3941075263723093,3.0,1.1858810035163079,55.234130466595076,2.9070594982418463,1.0,1.1858810035163079,2078.7114981944706,15368.398660923714,6.278821505274462,14.185881003516307,3.0,2.185881003516308,6.0,2.185881003516308,3.0,2.814118996483692,1.8141189964836921,0.9070594982418461,1.8141189964836921,1
0.0,0.8232317206503452,0.17676827934965478,0.0,0.8232317206503452,0.17676827934965478,0.0,0.0,0.17676827934965478,0.8232317206503452,0.0,0.0,0.8232317206503452,0.0,0.0,0.0,0.17676827934965478,0.8232317206503452,0.0,0.0,0.0,0.0,0.8232317206503452,0.17676827934965478,0.0,0.0,0.0,0.17676827934965478,0.8232317206503452,0.0,39.65152419024482,461.9291495147821,8.585853765202762,2.6464634413006904,1.0,60.29292688260138,2.6464634413006904,3.3535365586993096,3.1767682793496546,11779.798832788569,23151.56257831142,5.116158603251726,11.707073117398618,3.0,2.3535365586993096,19.828292469594476,4.646463441300691,3.0,6.479816659839297,2.4747559108951673,1.060609676097929,1.5909145141468928,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8174627552920782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8174627552920782,0.0,0.18253724470792176,0.8174627552920782,0.18253724470792176,0.0,0.0,0.8174627552920782,37.277760712955455,1440.6668714445345,12.269851021168312,4.634925510584156,1.8174627552920781,93.99209030821287,1.8174627552920781,2.0,1.3650744894158435,5990.1606511701575,8809.688450352283,5.547611734123765,13.0,3.0,2.0,14.357164797628705,2.817462755292078,2.817462755292078,2.3650744894158438,2.182537244707922,1.8174627552920781,2.182537244707922,1
0.0,0.0,1.0,0.3640539442129901,0.6359460557870099,0.0,0.0,0.6359460557870099,0.0,0.0,0.0,0.3640539442129901,1.0,0.0,0.3640539442129901,0.6359460557870099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6359460557870099,1.0,0.0,0.0,0.0,27.26729872523113,415.86620358449386,16.62675928310123,3.2718921115740196,1.0,74.25811195254535,2.63594605578701,1.0,4.0,2710.903538886799,18169.266710513668,1.0,19.63135266944412,3.63594605578701,3.0,1.0,2.36405394421299,2.09216183263897,1.0,0.0,0.0,0.6359460557870099,1
0.0,0.9961932730266668,0.0038067269733331743,0.0,0.0038067269733331743,0.9961932730266668,0.0,0.0038067269733331743,0.9961932730266668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038067269733331743,0.0,0.9961932730266668,0.9961932730266668,0.0,0.0038067269733331743,0.0038067269733331743,0.0038067269733331743,0.9961932730266668,0.0,0.0,33.980966365133334,298.32210345373323,6.015226907893332,2.003806726973333,4.0,33.22459689142666,1.003806726973333,1.0,2.992386546053334,2351.201756529587,12250.05359332264,0.022840361839999268,16.015226907893332,3.003806726973333,3.996193273026667,3.0,3.007613453946666,2.003806726973333,1.9923865460533337,1.9923865460533337,0.9961932730266668,0.0,1
0.0,0.22162413114062973,0.7783758688593703,0.0,1.0,0.0,0.0,0.7783758688593703,0.0,0.22162413114062973,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783758688593703,0.0,0.22162413114062973,0.7783758688593703,0.22162413114062973,0.7783758688593703,0.0,0.0,33.891879344296854,105.10812065570315,2.664872393421889,3.0,1.2216241311406297,67.00538281973434,3.0,1.0,1.2216241311406297,2151.125197636939,26420.868026760276,0.7783758688593703,13.108120655703148,3.0,3.335127606578111,1.6648723934218892,2.2216241311406297,3.0,1.4432482622812595,0.44324826228125946,0.22162413114062973,0.44324826228125946,1
0.0,0.6785314183851848,0.3214685816148152,0.0,0.6785314183851848,0.3214685816148152,0.0,0.6785314183851848,0.3214685816148152,0.0,0.0,0.0,1.0,0.0,0.0,0.6785314183851848,0.0,0.0,0.0,0.0,0.3214685816148152,0.0,0.0,1.0,0.0,0.3214685816148152,0.0,0.6785314183851848,0.3214685816148152,0.0,35.92881148968889,343.620786330652,13.179091560992598,3.3570628367703694,3.6785314183851847,84.96328545962962,2.6785314183851847,2.0,1.6429371632296303,5678.398513389719,6176.4960790017485,3.3570628367703694,15.392657091925924,3.0,2.3570628367703694,10.035594255155555,3.9644057448444454,2.3214685816148153,6.678531418385185,1.9644057448444454,0.3214685816148152,4.749719928696294,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.45834801198598485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5416519880140152,0.45834801198598485,0.45834801198598485,0.45834801198598485,0.0,0.0,0.5416519880140152,40.95817186815417,818.1110406013283,17.791916203761744,3.0,3.0,73.1669602397197,3.0,2.5416519880140154,2.9166960239719697,6626.019634009037,13773.117381779273,3.1666079520560606,19.624955964042044,3.5416519880140154,3.4583480119859846,12.166607952056061,2.0,3.0,8.91669602397197,7.0,3.208436083901894,7.0,1
0.7140567928413889,0.0,0.2859432071586111,0.0,1.0,0.0,0.0,0.7140567928413889,0.0,0.0,0.0,0.2859432071586111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859432071586111,0.0,0.7140567928413889,1.0,0.7140567928413889,0.0,0.2859432071586111,0.0,36.14056792841389,653.1918463319428,3.4297160357930556,3.0,1.2859432071586112,49.71085189262084,2.285943207158611,1.0,1.5718864143172222,3558.2154354023064,17210.738093544496,2.285943207158611,20.140567928413887,3.714056792841389,1.7140567928413888,10.714056792841388,2.0,3.714056792841389,2.7156592429516664,2.001602450110278,2.001602450110278,2.001602450110278,1
0.0,0.5789200832904056,0.42107991670959444,0.0,1.0,0.0,0.0,0.0,0.0,0.5789200832904056,0.0,0.42107991670959444,0.42107991670959444,0.0,0.0,0.5789200832904056,0.0,0.0,0.0,0.42107991670959444,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,41.790237667868645,184.794385007727,3.7367602498712165,3.0,2.842159833419189,56.21028074961365,3.0,1.0,2.421079916709594,2446.001555252447,25936.382118188216,1.6843196668383777,19.94755941696716,3.421079916709594,1.0,5.2632397501287835,3.421079916709594,3.0,2.157840166580811,1.1578401665808111,0.5789200832904056,1.1578401665808111,1
0.0,0.5212652950072512,0.47873470499274884,0.0,1.0,0.0,0.0,0.47873470499274884,0.0,0.5212652950072512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47873470499274884,0.0,0.5212652950072512,0.47873470499274884,0.5212652950072512,0.47873470499274884,0.0,0.0,32.393673524963745,106.60632647503625,3.5637958850217535,3.0,1.5212652950072512,64.30861234493474,3.0,1.0,1.5212652950072512,2255.400322662523,26152.988826263518,0.47873470499274884,14.606326475036255,3.0,2.4362041149782465,2.5637958850217535,2.521265295007251,3.0,2.0425305900145023,1.0425305900145023,0.5212652950072512,1.0425305900145023,1
0.0,0.0,1.0,0.05944418635709825,0.9405558136429018,0.0,0.05944418635709825,0.9405558136429018,0.0,0.0,0.0,0.0,0.05944418635709825,0.0,0.05944418635709825,0.0,0.0,0.0,0.0,0.9405558136429018,0.0,0.0,0.0,0.05944418635709825,0.9405558136429018,0.9405558136429018,0.9405558136429018,0.05944418635709825,0.0,0.0,28.70277906821451,866.4101718861725,10.713330236285179,2.8811116272858035,4.0,89.97889766385866,1.9405558136429018,1.0,1.1188883727141965,2353.5318857828233,11485.301083753853,5.702779068214509,19.465002322786116,3.9405558136429018,3.0,2.8811116272858035,4.821667440928705,3.0,0.05944418635709825,0.0,0.0,0.0,1
0.0,0.0,1.0,0.5517785170673839,0.4482214829326161,0.0,0.5517785170673839,0.0,0.0,0.0,0.0,0.4482214829326161,1.0,0.0,0.5517785170673839,0.4482214829326161,0.0,0.0,0.0,0.0,0.0,0.0,0.5517785170673839,0.0,0.4482214829326161,1.0,1.0,0.0,0.0,0.0,32.06956368774122,656.397581734641,14.06798669278709,3.551778517067384,3.0,64.34466444879784,2.103557034134768,1.0,2.3446644487978485,2192.6751359430086,23453.023654924313,2.6553355512021515,20.207114068269536,3.551778517067384,3.103557034134768,4.310671102404303,3.0,2.103557034134768,2.103557034134768,1.1035570341347678,0.0,1.1035570341347678,1
0.6597250169804292,0.0,0.3402749830195708,0.0,0.0,1.0,0.0,0.6597250169804292,0.3402749830195708,0.0,0.0,0.0,0.3402749830195708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,1077.4755200369063,24.340274983019572,3.3402749830195706,2.6805499660391416,85.36817573015846,3.3194500339608584,3.6597250169804294,2.0,11798.87256961976,17126.80509721521,3.3194500339608584,14.638900067921718,3.0,3.6597250169804294,17.57642522074558,2.0,2.3402749830195706,2.3610999320782833,1.3610999320782833,0.3402749830195708,0.0,1
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1933991602775359,0.0,0.8066008397224641,0.0,0.1933991602775359,0.0,0.0,0.0,0.8066008397224641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.25940755750218,609.7075882438855,4.514189083607967,4.613201679444928,2.613201679444928,77.03300419861232,2.193399160277536,3.0,4.0,9745.262439831919,14512.984255969299,0.1933991602775359,15.033004198612321,3.0,2.386798320555072,29.35842015333914,3.613201679444928,3.0,28.551819313616676,7.0,0.8066008397224641,8.226403358889856,1
0.0,0.0,1.0,0.23489823600396142,0.7651017639960386,0.0,0.23489823600396142,0.7651017639960386,0.0,0.0,0.0,0.0,1.0,0.0,0.23489823600396142,0.7651017639960386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23489823600396142,0.7651017639960386,0.0,1.0,0.0,0.0,0.0,37.88591587596434,601.5372591867442,11.114084124035653,4.2348982360039615,4.0,86.70469470801189,3.2348982360039615,1.0,1.0,2238.3345453717156,21752.07419270267,2.295305291988116,14.704694708011884,3.0,2.2348982360039615,11.946322931948501,3.2348982360039615,1.4697964720079228,4.060407055984154,3.0604070559841543,0.7651017639960386,0.0,1
0.0,1.0,0.0,0.0,0.5375657379180531,0.46243426208194693,0.0,0.5375657379180531,0.0,0.0,0.0,0.46243426208194693,0.46243426208194693,0.0,0.0,0.0,0.0,0.0,0.0,0.5375657379180531,0.0,0.46243426208194693,0.0,0.46243426208194693,0.5375657379180531,0.5375657379180531,0.5375657379180531,0.46243426208194693,0.0,0.0,30.15026295167221,819.7423016990892,3.1502629516722123,2.462434262081947,1.0,67.80954179368761,3.537565737918053,1.0,3.0,2652.581143013089,15516.384298433155,3.0,14.462434262081947,3.0,2.387302786245841,6.612697213754159,2.462434262081947,3.462434262081947,3.537565737918053,1.4624342620819468,0.46243426208194693,2.537565737918053,1
0.0,0.0,1.0,0.0,0.16253254291492003,0.83746745708508,0.0,0.16253254291492003,0.0,0.83746745708508,0.0,0.0,0.0,0.0,0.0,0.16253254291492003,0.0,0.0,0.0,0.0,0.0,0.83746745708508,0.83746745708508,0.16253254291492003,0.0,1.0,0.16253254291492003,0.0,0.0,0.83746745708508,28.83746745708508,526.9372290946685,2.7878579720641206,2.67493491417016,2.16253254291492,53.03850883036252,2.16253254291492,1.0,3.16253254291492,2753.678225269248,23429.84404816724,5.1873372854254,17.69973965668064,3.0,3.16253254291492,4.34986982834032,3.16253254291492,2.83746745708508,2.67493491417016,1.83746745708508,0.0,1.67493491417016,1
0.0,0.6529313568022422,0.34706864319775776,0.0,1.0,0.0,0.0,0.6529313568022422,0.0,0.34706864319775776,0.0,0.0,0.0,0.34706864319775776,0.0,0.6529313568022422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6529313568022422,0.34706864319775776,0.6529313568022422,0.0,0.0,28.51189236157085,1236.3279780931273,8.388274572791032,2.652931356802242,1.0,57.08241185918655,2.3058627136044842,1.3470686431977579,2.652931356802242,3542.30680428696,14242.27268964432,2.388274572791031,15.652931356802242,3.0,2.958794070406727,9.12361778877982,3.3058627136044842,2.3058627136044842,4.264656784011211,1.9587940704067268,0.6529313568022422,1.3058627136044845,1
0.0,0.8766181718598255,0.12338182814017451,0.0,0.0,1.0,0.0,0.0,0.12338182814017451,0.0,0.0,0.8766181718598255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.480581937682096,705.9069777750892,1.493527312560698,1.246763656280349,1.3701454844205236,90.98018117088866,2.1233818281401744,1.0,2.1233818281401744,2257.529497650898,9150.0,1.0,11.246763656280349,3.0,2.8766181718598256,2.753236343719651,2.8766181718598256,3.0,2.753236343719651,1.753236343719651,0.8766181718598255,1.753236343719651,1
0.0,0.07969617354188929,0.9203038264581107,0.0,0.07969617354188929,0.9203038264581107,0.0,0.07969617354188929,0.9203038264581107,0.0,0.0,0.0,0.07969617354188929,0.0,0.0,0.07969617354188929,0.0,0.0,0.0,0.0,0.9203038264581107,0.0,0.0,0.9203038264581107,0.07969617354188929,0.07969617354188929,0.07969617354188929,0.0,0.0,0.9203038264581107,29.398480867709445,163.79684519199455,25.406076529162213,3.0,1.9203038264581107,37.47058137979857,2.8406076529162214,2.9203038264581105,3.9203038264581105,7514.275488406944,24394.457667738385,1.0,22.159392347083777,4.0,4.0,9.920303826458111,3.0,2.0796961735418895,9.920303826458111,4.239088520625668,0.9203038264581107,8.760911479374332,1
