Age,KM,HP,CC,Gears,QuartTax,Weight,AirbagP_1,Fuel_Type_Diesel,Fuel_Type_Petrol,Backseat_Divider_1,Automatic_1,Sport_Model_1,AirbagD_1,Power_Steering_1,Metallic_1,Parking_Assistant_1,ABS_1,AirCon_1,Metallic_Rim_1,Mfr_Guarantee_1,Doors_3,Doors_4,Doors_5,Price
60.0,43426.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,10495
54.0,60239.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10750
23.0,28227.0,97.0,1400.0,5.0,85.0,1110.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15750
75.0,89507.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7450
52.0,29500.0,110.0,1600.0,5.0,85.0,1055.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,12900
61.0,80714.0,110.0,1600.0,5.0,85.0,1075.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10450
59.0,112827.0,86.0,1300.0,5.0,69.0,1040.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8250
61.0,66259.0,110.0,1600.0,6.0,85.0,1065.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,10500
41.0,61000.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11900
60.0,85000.0,86.0,1300.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10500
33.0,78108.0,90.0,2000.0,5.0,210.0,1170.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,13500
9.0,7650.0,110.0,1600.0,5.0,85.0,1115.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19600
19.0,29441.0,97.0,1400.0,5.0,85.0,1110.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16250
71.0,72128.0,107.0,1600.0,5.0,85.0,1100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8950
40.0,73042.0,110.0,1598.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,11950
80.0,94447.0,110.0,1600.0,5.0,69.0,1050.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7250
1.0,1.0,110.0,1600.0,5.0,19.0,1075.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,18245
27.0,44068.0,97.0,1400.0,5.0,85.0,1100.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16750
61.0,97425.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9950
20.0,7187.0,110.0,1600.0,5.0,85.0,1105.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,17950
32.0,25329.0,97.0,1400.0,5.0,85.0,1100.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,15750
52.0,36000.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10950
60.0,58269.0,110.0,1600.0,5.0,69.0,1050.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8950
72.0,86860.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,8250
79.0,55425.0,110.0,1600.0,5.0,85.0,1075.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,9950
56.0,62751.0,110.0,1600.0,5.0,69.0,1050.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9900
52.0,66527.0,110.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,13950
60.0,61100.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7950
29.0,25813.0,110.0,1600.0,5.0,85.0,1120.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,16250
59.0,56259.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8950
69.0,97000.0,110.0,1600.0,5.0,69.0,1035.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7950
22.0,30000.0,110.0,2000.0,5.0,234.0,1275.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22250
58.0,61343.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9950
73.0,87000.0,86.0,1300.0,5.0,69.0,1015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7950
35.0,21904.0,97.0,1400.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10950
54.0,55877.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11500
68.0,65400.0,86.0,1300.0,5.0,69.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8100
72.0,75840.0,86.0,1300.0,5.0,69.0,1035.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7950
55.0,150000.0,110.0,1600.0,5.0,72.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8500
65.0,84558.0,110.0,1600.0,5.0,19.0,1120.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10950
64.0,89145.0,86.0,1300.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9750
71.0,74000.0,110.0,1600.0,5.0,69.0,1050.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,7750
50.0,72242.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,11950
39.0,50000.0,97.0,1400.0,5.0,85.0,1060.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12000
23.0,28000.0,110.0,1600.0,5.0,85.0,1115.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,16950
58.0,58000.0,110.0,1600.0,5.0,69.0,1050.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9950
42.0,61300.0,97.0,1400.0,5.0,69.0,1030.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11950
48.0,75045.0,110.0,1600.0,6.0,85.0,1055.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,11750
48.0,119742.0,110.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9000
67.0,155500.0,110.0,1600.0,5.0,69.0,1050.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7950
8.0,7000.0,110.0,1600.0,5.0,85.0,1115.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,18950
24.0,25563.0,110.0,1600.0,5.0,19.0,1065.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,16750
78.0,75323.0,86.0,1300.0,5.0,69.0,1050.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8450
71.0,59164.0,110.0,1600.0,5.0,69.0,1035.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6495
44.0,29716.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11950
67.0,49585.0,110.0,1600.0,5.0,85.0,1085.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9900
62.0,61930.0,110.0,1600.0,5.0,69.0,1035.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9950
56.0,19313.0,97.0,1400.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10500
27.0,37177.0,110.0,1600.0,5.0,85.0,1130.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16500
73.0,87358.0,110.0,1600.0,5.0,69.0,1050.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7500
35.0,48052.0,69.0,1900.0,5.0,185.0,1105.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,13500
79.0,99397.0,86.0,1300.0,5.0,69.0,1035.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6425
67.0,62316.0,110.0,1600.0,5.0,69.0,1050.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,10295
75.0,150000.0,72.0,2000.0,5.0,64.0,1135.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7900
79.0,61165.0,107.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9000
43.0,46515.0,97.0,1400.0,5.0,69.0,1025.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12750
74.0,120196.0,110.0,1600.0,5.0,69.0,1050.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7750
66.0,97046.0,86.0,1300.0,5.0,69.0,1000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8950
37.0,21500.0,110.0,1600.0,5.0,69.0,1030.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11450
80.0,66843.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,9450
25.0,25000.0,97.0,1400.0,5.0,85.0,1100.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15950
62.0,84549.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10450
77.0,60000.0,110.0,1600.0,5.0,69.0,1050.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8400
61.0,110853.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9250
57.0,31307.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,9900
76.0,59815.0,110.0,1587.0,5.0,85.0,1055.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7950
55.0,44537.0,97.0,1400.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9950
73.0,103121.0,86.0,1300.0,5.0,69.0,1035.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7950
59.0,98658.0,86.0,1300.0,5.0,69.0,1020.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8950
67.0,83560.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,8750
44.0,158320.0,69.0,1800.0,5.0,64.0,1110.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4350
62.0,57179.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9900
54.0,71725.0,110.0,1600.0,5.0,69.0,1035.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10950
65.0,63000.0,86.0,1300.0,5.0,85.0,1065.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,9950
56.0,129155.0,69.0,1800.0,5.0,64.0,1110.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4450
58.0,103458.0,86.0,1300.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8950
60.0,80000.0,86.0,1300.0,5.0,19.0,1015.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7950
74.0,42317.0,107.0,1600.0,5.0,85.0,1100.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8750
59.0,86871.0,86.0,1300.0,5.0,69.0,1040.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9500
55.0,94122.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8950
38.0,16000.0,97.0,1400.0,5.0,85.0,1060.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11750
48.0,98100.0,69.0,1900.0,5.0,185.0,1140.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8950
28.0,28000.0,110.0,1600.0,5.0,85.0,1130.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19950
74.0,61700.0,110.0,1600.0,5.0,85.0,1070.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8950
72.0,106108.0,110.0,1600.0,5.0,69.0,1050.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7750
51.0,57645.0,110.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9700
68.0,69103.0,110.0,1600.0,5.0,69.0,1035.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9750
37.0,118217.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11950
71.0,120474.0,72.0,2000.0,5.0,185.0,1115.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8250
62.0,147636.0,72.0,2000.0,5.0,185.0,1135.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9500
7.0,10000.0,116.0,2000.0,5.0,234.0,1270.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,22950
54.0,96100.0,110.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,10950
50.0,1.0,90.0,2000.0,5.0,64.0,1260.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7500
62.0,47750.0,86.0,1300.0,5.0,69.0,1040.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10500
63.0,57124.0,110.0,1600.0,6.0,85.0,1065.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9950
68.0,204250.0,72.0,2000.0,5.0,185.0,1115.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7900
69.0,57096.0,86.0,1300.0,5.0,69.0,1025.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8600
19.0,50005.0,110.0,2000.0,5.0,234.0,1265.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,21950
65.0,65513.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,9950
74.0,124910.0,72.0,2000.0,5.0,185.0,1135.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7250
75.0,57144.0,110.0,1600.0,5.0,85.0,1070.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,7950
59.0,80430.0,110.0,1600.0,6.0,85.0,1065.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,9950
56.0,58142.0,110.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,11250
72.0,19000.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10845
74.0,56132.0,110.0,1600.0,5.0,69.0,1035.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7750
80.0,105135.0,110.0,1600.0,5.0,69.0,1050.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6500
70.0,91900.0,86.0,1300.0,5.0,69.0,1015.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6500
22.0,43610.0,192.0,1800.0,6.0,100.0,1185.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19950
53.0,117913.0,69.0,1900.0,5.0,64.0,1110.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9950
41.0,45287.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11950
50.0,40400.0,97.0,1400.0,5.0,85.0,1060.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,11250
22.0,46961.0,97.0,1400.0,5.0,85.0,1100.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,13950
68.0,66550.0,86.0,1332.0,5.0,69.0,1010.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8800
14.0,5278.0,110.0,1600.0,5.0,85.0,1150.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,20950
51.0,96135.0,72.0,2000.0,5.0,185.0,1115.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9950
46.0,34000.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,11500
65.0,68000.0,86.0,1300.0,5.0,69.0,1015.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8950
34.0,49291.0,110.0,1600.0,5.0,69.0,1040.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12450
73.0,134539.0,110.0,1600.0,5.0,85.0,1070.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7750
49.0,86221.0,110.0,1600.0,5.0,69.0,1045.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11450
64.0,98291.0,86.0,1300.0,5.0,69.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8750
79.0,93090.0,86.0,1300.0,5.0,69.0,1035.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7200
70.0,85470.0,107.0,1600.0,5.0,85.0,1080.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9450
50.0,45900.0,110.0,1600.0,5.0,85.0,1075.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12950
77.0,61648.0,110.0,1600.0,5.0,85.0,1070.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8250
