Credit.Grade_A,Credit.Grade_AA,Credit.Grade_B,Credit.Grade_C,Credit.Grade_D,Credit.Grade_E,Credit.Grade_HR,Credit.Grade_NC,Age,Amount,Borrower.Rate,Debt.To.Income.Ratio,Status
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.813048694610329,1000.0,0.26756584335323935,0.12130486946103283,1
0.0,0.0,0.0,0.7195172821341251,0.0,0.28048271786587486,0.0,0.0,9.0,7000.0,0.2690543057599109,0.1583786948310339,1
0.0,0.0,0.0,0.0,0.7337675838978633,0.0,0.26623241610213666,0.0,10.733767583897864,5000.0,0.18058415905940597,0.10522063610682648,1
0.0,0.0,0.0,0.7908748485807978,0.0,0.20912515141920218,0.0,0.0,10.0,3000.0,0.2895437424290399,0.26993160395273086,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.315490001274952,3000.0,0.29,0.040535299961751425,1
0.0,0.0,0.0,0.0,0.0,0.0,0.6147834032190523,0.38521659678094766,5.696516177466633,4500.0,0.24670399924926717,0.1322331419991625,1
0.0,0.0,0.0,0.0,0.0,0.5466444457620354,0.4533555542379646,0.0,8.0,3527.3322222881015,0.14342872249562233,0.04414731107290097,1
0.0,0.0,0.7382056606105842,0.0,0.0,0.26179433938941576,0.0,0.0,7.0,6000.0,0.19153326412062405,0.1816743962427409,1
0.0,0.0,0.0,0.0,0.01667600636311417,0.0,0.9833239936368858,0.0,9.0,3001.0,0.35504028906144064,0.11006670402545246,1
0.0,0.0,0.0,0.0,0.5991380920848988,0.40086190791510123,0.0,0.0,7.0,3000.0,0.2045193742462415,0.16,1
0.0,0.0,0.0,0.0,0.0,0.6891774537246028,0.3108225462753972,0.0,5.621645092550795,2500.0,0.22820303129571112,0.057567098148984114,1
0.0,0.06593877996432063,0.0,0.0,0.0,0.0,0.9340612200356794,0.0,10.06593877996432,2000.0,0.3335153050089198,0.25378997842931234,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.267427627639673,3000.0,0.27412861861801635,0.3630289489441308,1
0.0,0.0,0.0,0.0,0.0,0.935464457628785,0.06453554237121495,0.0,5.0,3406.4535542371214,0.2880639337288635,0.08064535542371215,1
0.0,0.0,0.0,0.8358293807004141,0.16417061929958587,0.0,0.0,0.0,9.0,6000.0,0.21245507114739254,0.19185137417183062,1
0.0,0.0,0.0,0.0,0.0,0.0,0.7862337379593178,0.21376626204068216,6.0,3967.935060693898,0.28589675303469486,0.04572467475918636,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.41456417717577,2000.0,0.28896358955706053,0.16949540252218492,1
0.0,0.0,0.0,0.0,0.8986672533434664,0.10133274665653358,0.0,0.0,9.0,3001.0,0.20974666813335865,0.12089062677264428,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3287770910149319,0.6712229089850681,9.342445817970136,1000.0,0.18380216728119456,0.012575541820298637,1
0.0,0.0,0.3638375935073255,0.0,0.0,0.6361624064926745,0.0,0.0,7.7276751870146505,25000.0,0.1254686315455128,0.871763152441878,1
0.0,0.0,0.0,0.0,0.36999682810636025,0.0,0.6300031718936397,0.0,4.4799873124254415,1500.0,0.24080050750298237,0.08329971452957244,1
0.8215785902247346,0.17842140977526544,0.0,0.0,0.0,0.0,0.0,0.0,7.286314360898938,25000.0,0.15,0.3031204945300014,1
0.0,0.0,0.0,0.0,0.252642433817145,0.0,0.747357566182855,0.0,8.252642433817146,2000.0,0.2375,0.11096932200682302,1
0.0,0.0,0.0,0.0,0.0,0.6126026386633265,0.38739736133667346,0.0,5.6126026386633265,4000.0,0.2884684934033417,0.2091013931074349,1
0.0,0.0,0.0,0.0,0.0,0.2561319148849607,0.7438680851150393,0.0,5.487736170230079,2802.8174510637346,0.2881403297872124,0.1869481276603535,1
0.0,0.0,0.0,0.0,0.0,0.0,0.6345458169290162,0.36545418307098376,8.730908366141968,1000.0,0.20826366535432128,0.1037200558070685,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.849537007497212,3500.0,0.2412615748125697,0.0553287055351729,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.0,0.2797248306752746,0.14600469521549428,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.024761120233563,1200.0,0.27911191309751837,0.10669526359240918,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4238176187915372,1200.0,0.28894045595302115,0.06860768926842876,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3420.163557791108,0.29,0.07395093266266767,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.688335520301726,10000.0,0.24517782436676291,0.2742562515407155,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.963911098273389,25000.0,0.1695488887284174,0.12289173329482017,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.419575915700803,4500.0,0.28881468193677556,0.17160848168598394,1
0.0,0.0,0.0,0.0,0.7871607767541358,0.0,0.21283922324586424,0.0,4.277035339475185,6500.0,0.22128392232458644,0.10659801592062179,1
0.0,0.0,0.0,0.0,0.0,0.5210935979789061,0.4789064020210939,0.0,5.0,3447.8906402021094,0.2756328079393672,0.08478906402021094,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3000.0,0.27256297112513456,0.06743702887486541,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3000.0,0.2710805668387421,0.0929744128515221,1
0.2587849205207833,0.0,0.7412150794792167,0.0,0.0,0.0,0.0,0.0,8.741215079479216,25000.0,0.16482430158958433,0.17372184442207353,1
0.24357257309446834,0.0,0.0,0.7564274269055317,0.0,0.0,0.0,0.0,10.0,3000.0,0.24884975965016165,0.3043585966080783,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.591632845878957,7000.0,0.3408117390322765,0.08057820787452467,1
0.0,0.0,0.0,0.0,0.0,0.24367723059978752,0.7563227694002125,0.0,6.756322769400213,1651.2645538800425,0.2429827376884952,0.1016780399779724,1
0.0,0.0,0.0,0.0,0.9614937334659653,0.03850626653403466,0.0,0.0,6.9229874669319305,2550.0,0.263078175462953,0.17509884904021655,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.981356677263855,3000.0,0.19186433227361457,0.15093216613680727,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.000022727519966,6000.0,0.20949876135016188,0.20400143183375782,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5843331932632925,2000.0,0.28853916701684174,0.07415666806736708,1
0.0,0.0,0.0,0.0,0.6809157826793361,0.0,0.0,0.31908421732066394,5.0,5000.0,0.2233572688864655,0.07680915782679336,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.848824373716367,3000.0,0.24505878131418163,0.10697648747432734,1
0.0,0.0,0.8779536955734577,0.0,0.0,0.1220463044265423,0.0,0.0,6.0,3000.0,0.14311011218430358,0.14267722173440744,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3001.0,0.266335006367327,0.06883953061032036,1
0.0,0.0,0.0,0.5679622715994557,0.0,0.43203772840054433,0.0,0.0,7.839811357997278,7329.611318520163,0.19764547061807894,0.16316513264155863,1
0.0,0.0,0.0,0.0,0.0,0.1269450081013539,0.8730549918986461,0.0,4.253890016202708,6000.873054991898,0.19146395089114893,0.17380835024304062,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1000.0,0.2375,0.15015910924186288,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.460695105756512,13108.409160106965,0.15536015806693884,0.19092139021151303,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.321938878060325,2800.0,0.23643877756120651,0.14527039072974468,1
0.0,0.984407189513569,0.0,0.0,0.0,0.0,0.015592810486431019,0.0,10.984407189513568,2000.0,0.10389820262160776,0.014069723536958512,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.019301207501135,7509.650603750568,0.28,0.12019301207501135,1
0.0,0.0,0.3224164844824373,0.0,0.0,0.6775835155175627,0.0,0.0,6.322416484482437,6000.0,0.24558585701728314,0.2,1
0.0,0.0,0.0,0.0,0.0,0.23753966073654065,0.7624603392634594,0.0,4.0,3115.249206785269,0.23643690508895188,0.15099682714107676,1
0.0,0.22834373581962897,0.771656264180371,0.0,0.0,0.0,0.0,0.0,7.858281320901855,25000.0,0.16543312528360743,0.1474327797327003,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7484893620574464,2000.0,0.23754531913827662,0.14251510637942555,1
0.0,0.0,0.0,0.0,0.21333498344371093,0.0,0.7866650165562891,0.0,7.213334983443711,2500.0,0.26669983911423817,0.16850665511589402,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.854526370048514,1000.0,0.21186420889854454,0.0997558909115797,1
0.0,0.0,0.4885056067842929,0.0,0.5114943932157071,0.0,0.0,0.0,8.977011213568586,11902.298878643142,0.219181039745589,0.16075286444097903,1
0.0,0.0,0.0,0.5101537409548724,0.4898462590451276,0.0,0.0,0.0,10.020307481909745,6000.510153740955,0.2275,0.12183754014472205,1
0.0,0.9999786460864067,2.1353913593258333e-05,0.0,0.0,0.0,0.0,0.0,7.000021353913593,12500.021353913593,0.11750052317088303,0.09000213539135932,1
0.0,0.0,0.0,0.0,0.3619546353782892,0.0,0.6380453646217108,0.0,4.276090729243421,6500.0,0.2558289694043997,0.13828272187730264,1
0.0,0.0,0.0,0.0,0.23367698087562283,0.7663230191243772,0.0,0.0,5.7663230191243775,4000.0,0.27406357359965167,0.09896907172119394,1
0.0,0.0,0.038929118175108024,0.0,0.961070881824892,0.0,0.0,0.0,8.0,12058.393677262662,0.23378226921427717,0.1313746762086816,1
0.0,0.0,0.0,0.0,0.0,0.7889238248094698,0.0,0.21107617519053024,5.0,3378.892382480947,0.29,0.09266457051143182,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3000.0,0.45205181215150775,0.10279481878484922,1
0.0,0.0,0.0,0.0,0.980632521056284,0.0,0.019367478943716043,0.0,9.0,3001.0,0.2103873495788743,0.11299289109492677,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1011.1752830932892,0.20767326435188072,0.023023101913584094,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,3000.0,0.28577710082404945,0.07621680659239584,1
0.0,0.0,0.0,0.0,0.5344753474852671,0.46552465251473285,0.0,0.0,9.0,3001.0,0.20883618836871315,0.14565567637100182,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0090087942690085,5000.0,0.2602702638280703,0.17981982411461983,1
0.0,0.0,0.0,0.47284973283896403,0.0,0.0,0.527150267161036,0.0,9.0,7052.715026716103,0.28302616707786316,0.13137098397033783,1
0.0,0.0,0.0,0.0,0.0,0.6455477311819424,0.3544522688180576,0.0,7.354452268818058,2550.0,0.26910188966131465,0.08898974956998634,1
0.7958926181787696,0.0,0.0,0.0,0.20410738182123045,0.0,0.0,0.0,8.0,2500.0,0.16663348990919,0.08244928858185477,1
0.0,0.0,0.0,0.0,0.0,0.5412138333270831,0.45878616667291694,0.0,5.541213833327083,4608.242766665417,0.28458786166672917,0.172472829999625,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.045767154914854,3000.0,0.26711097918322374,0.16633862760681167,1
0.0,0.0,0.0,0.0,0.5660576130797469,0.4339423869202531,0.0,0.0,7.0,3000.0,0.17980990947133796,0.16,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2875,0.1672482698396246,1
0.0,0.0,0.0,0.0,0.0,0.4941386503191152,0.5058613496808848,0.0,10.0,3000.0,0.2854102944776619,0.12104867607457187,1
0.0,0.0,0.0,0.0,0.0,0.7625215362598607,0.23747846374013926,0.0,5.0,3500.0,0.2828756460877958,0.059499138549605576,1
0.0,0.0,0.0,0.0,0.0,0.990042562957104,0.009957437042895978,0.0,4.0,3100.1991487408577,0.22514936155564344,0.09079659496343168,1
0.0,0.0,0.0,0.0,0.0,0.09172770359850002,0.0,0.9082722964015,5.0,3295.413614820075,0.28724816889204496,0.13724816889204502,1
0.0,0.0,0.0,0.0,0.8942983445985666,0.0,0.10570165540143339,0.0,8.0,3000.0,0.2375,0.35503774642000724,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.573106527789295,1000.0,0.29,0.07976508610949867,1
0.0,0.0,0.0,0.0,0.9702097111655816,0.0,0.029790288834418366,0.0,5.0,4000.0,0.2317874173300651,0.03953289242701391,1
0.0,0.0,0.0,0.0,0.0,0.8462588690357628,0.15374113096423725,0.0,4.153741130964237,2000.0,0.29,0.20540141904572204,1
0.0,0.0,0.0,0.0,0.0,0.8924595584095214,0.0,0.1075404415904786,6.0,3983.8689337614283,0.23091472428747634,0.154944338177333,1
0.0,0.0,0.0,0.0,0.0,0.6057894291711278,0.39421057082887223,0.0,7.788421141657745,3500.0,0.31115263424973233,0.11835841522141774,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3001.0,0.2375,0.10225861183173492,1
0.0,0.0,0.0,0.0,0.0,0.0,0.3556799163909232,0.6443200836090768,7.510240585263538,4500.0,0.21859127092841515,0.10010430963247448,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.300620888236643,3000.0,0.25323603001467554,0.2832894079060766,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.514604963951812,1200.0,0.18602234747662683,0.14742697518024095,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.9692643414158333,1000.0,0.2493128034415738,0.04646176227610556,1
0.0,0.0,0.0,0.27639336006676773,0.0,0.7236066399332323,0.0,0.0,5.381966800333839,3200.0,0.23696328975105313,0.1017852364076783,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3000.0,0.36752338171851223,0.04058526184103631,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.060342652433057,1000.0,0.2524137060973223,0.023132191158556477,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7024107142194236,1200.0,0.29,0.11024107142194237,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3001.0,0.2375,0.13106661285553414,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.979160366286177,2000.0,0.28874962197717063,0.0714587743599676,1
0.0,0.0,0.0,0.0,0.0,0.13125552438055899,0.868744475619441,0.0,3.2625110487611177,10000.13125552438,0.2552502209752224,0.5148726797601652,1
0.0,0.21668313964930053,0.0,0.0,0.0,0.0,0.7833168603506995,0.0,10.2166831396493,2000.0,0.29582921508767485,0.2144457005515326,1
0.0,0.0,0.0,0.0,0.8423250753693211,0.1576749246306789,0.0,0.0,6.842325075369321,4000.0,0.24538374623153394,0.17896275527585248,1
0.0,0.9887871958680194,0.0,0.0,0.0,0.011212804131980558,0.0,0.0,5.966361587604059,2200.0,0.15148569654748742,0.42742105504964445,1
0.0,0.0,0.8385693044183865,0.0,0.0,0.0,0.1614306955816135,0.0,6.484292086744841,7435.427721767354,0.20865394846573637,0.05017013382164165,1
0.0,0.0,0.6562418793477547,0.3437581206522453,0.0,0.0,0.0,0.0,5.343758120652245,20328.120939673878,0.15257818590489183,0.11656241879347755,1
0.0,0.0,0.0,0.0,0.21743518861674693,0.7825648113832531,0.0,0.0,6.0,6000.0,0.2771718285407045,0.18912824056916266,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.616643814499665,1000.0,0.24,0.0630013711300201,1
0.0,0.0,0.0,0.0,0.0,0.672880567634355,0.327119432365645,0.0,6.327119432365645,2500.0,0.2357245900663988,0.12018641702903066,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.133450871346405,3000.866549128654,0.20916813589183003,0.18440211568423528,1
0.0,0.0,0.0,0.48206491789266204,0.0,0.517935082107338,0.0,0.0,6.928259671570649,3351.7935082107338,0.217208197398208,0.07758967541053668,1
0.0,0.0,0.0,0.0,0.8365534328175742,0.16344656718242578,0.0,0.0,9.0,2000.0,0.22442427462540593,0.14930024775854825,1
0.0,0.0,0.0,0.0,0.0,0.10362884840574815,0.0,0.8963711515942518,9.37822690956551,2801.139917332463,0.32540666048797295,0.3279581071698664,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,5000.0,0.34841278079556814,0.15636301800415486,1
0.9872916753424539,0.0,0.0,0.0,0.0,0.012708324657546122,0.0,0.0,9.0,5000.0,0.09330416441096198,0.09571166618082258,1
0.0,0.0,0.0,0.0,0.0,0.6296474216730422,0.3703525783269578,0.0,3.851762891634789,2550.0,0.2890741185541826,0.07407531951711296,1
0.0,0.0,0.9602446218482282,0.0,0.0,0.03975537815177177,0.0,0.0,6.0,8000.0,0.16409847414291884,0.11079510756303544,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.908929675890959,2000.0,0.2827143740712767,0.07908929675890959,1
0.5980537768589096,0.0,0.0,0.0,0.4019462231410904,0.0,0.0,0.0,4.0,10000.0,0.18341019209923776,0.22823354677693083,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.404808504161222,3000.0,0.29,0.05595191495838778,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.414745896822866,3000.0,0.26837788115476574,0.20511524619062807,1
0.0,0.0,0.0,0.0,0.6207555063351371,0.0,0.3792444936648629,0.0,11.379244493664864,5000.0,0.13379244493664863,0.09368675772125397,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0972828109183252,3100.9728281091834,0.28756792972704187,0.12243207027295812,1
0.0,0.0,0.0,0.0,0.8038023798435385,0.19619762015646147,0.0,0.0,4.607604759687077,2280.3802379843537,0.256376422655085,0.2080380237984354,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.597220276433463,3500.0,0.2821614838718108,0.04940277972356654,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.406893652592895,1279.6553173703553,0.18867276168885244,0.01960697772739891,1
0.0,0.0,0.9291781005687169,0.0,0.0,0.0,0.07082189943128314,0.0,9.070821899431284,5000.0,0.12394342078000074,0.14118698547440775,1
0.0,0.0,0.0,0.0,0.0,0.6495113021328073,0.3504886978671927,0.0,8.299022604265614,5000.0,0.3280944563833004,0.14363973734478896,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3000.0,0.2375,0.11366319613786253,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1000.0,0.2815283310096277,0.2698111266024823,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.11954874783573,3000.880451252164,0.21258082178301851,0.17936992754761394,1
0.0,0.0,0.0,0.0,0.0,0.6693946412624533,0.3306053587375467,0.0,4.9836321524252805,1300.0,0.3121505590354156,0.23329955677288916,1
0.0,0.0,0.0,0.5498873600132886,0.45011263998671136,0.0,0.0,0.0,4.5498873600132885,10000.549887360014,0.22985371711956148,0.5034583232049168,1
0.0,0.0,0.189515738498773,0.0,0.0,0.810484261501227,0.0,0.0,9.189515738498773,5000.0,0.32157263922518403,0.1972418401937006,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2941.779234189651,0.28436655743577616,0.04746622974310468,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.78483975789248,1000.0,0.1540772411582783,0.20987756610494726,1
0.0,0.0,0.0,0.0,0.0,0.022037788847352857,0.0,0.9779622111526471,10.0,2500.0,0.29796150453161985,0.03402747657395647,1
0.0,0.0,0.0,0.0,0.0,0.0,0.677653900816814,0.322346099183186,6.61173049591593,4500.0,0.2545419290898495,0.1129229276686124,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.349385231269299,1000.0,0.21798155693807894,0.14048155693807896,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.6800219444230615,4331.997805557694,0.2522796379170195,0.16400109722115305,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2600.0,0.1847796627440907,0.09710722350457854,1
0.0,0.0,0.5365094975547917,0.4634905024452083,0.0,0.0,0.0,0.0,7.926981004890417,6000.0,0.1816015061271508,0.20185396200978084,1
0.0,0.0,0.0,0.0,0.14968202968397115,0.0,0.8503179703160288,0.0,8.101907821896173,6500.0,0.28503179703160286,0.1263598570797969,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1000.0,0.2859258798300688,0.24049413446620785,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.4716301697904,0.25943080289524373,0.10301411188531315,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2714404301519463,0.14189575276590605,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2000.0,0.2882472393191549,0.0729889572766198,1
0.0,0.0,0.0,0.8924177069336409,0.10758229306635914,0.0,0.0,0.0,4.8924177069336405,10000.892417706933,0.2542469239485355,0.35354506241601846,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.399059617126587,2550.0,0.33646708659943053,0.024403761531493647,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0299649678440534,1200.0,0.24119859871376212,0.018989490353215954,1
0.0,0.0,0.0,0.0,0.12784425008612377,0.0,0.8721557499138762,0.0,7.872155749913876,2550.0,0.28423997162280384,0.15105090249397135,1
0.0,0.0,0.0,0.0,0.9476901045179189,0.05230989548208109,0.0,0.0,7.790760418071676,12000.0,0.23920007160316764,0.13166780466958614,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.350951287197233,2550.0,0.2763689108996542,0.05575053306574386,1
0.0,0.0,0.0,0.0,0.0,0.38294726779373633,0.6170527322062637,0.0,6.702316393237582,1300.0,0.33134253305781963,0.16684376612814683,1
0.0,0.0,0.0,0.0,0.0,0.1211744507078304,0.8788255492921696,0.0,5.515302197168678,2550.0,0.28780293612676955,0.04727046704246982,1
0.13219448279338997,0.0,0.0,0.0,0.0,0.86780551720661,0.0,0.0,7.13219448279339,25000.0,0.1066097241396695,1.1703172123796846,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.774851451459032,1200.0,0.2498922033282478,0.01731732782758148,1
0.0,0.38788661398018764,0.0,0.0,0.0,0.6121133860198124,0.0,0.0,5.3878866139801875,2200.0,0.23263530711267466,0.20963918103286755,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.442459482607193,2000.0,0.25654756895643155,0.10902783621749654,1
0.0,0.0,0.0,0.7580009093890284,0.0,0.24199909061097158,0.0,0.0,5.0,10001.0,0.23314993179582286,0.5441604728822947,1
0.0,0.0,0.0,0.0,0.0,0.169282622422256,0.830717377577744,0.0,9.492152132733231,2550.830717377578,0.28475223870491007,0.04252354360180031,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.79652558479428,3001.0,0.3559739418859571,0.06312160453220023,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.5266337351688666,1021.6767349470141,0.2882445542161038,0.06702178313558488,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.1968965755323,0.28681086198563693,0.15606206848935408,1
0.0,0.0,0.6237341350233363,0.0,0.0,0.0,0.3762658649766637,0.0,5.0,6500.0,0.19425174681401122,0.17247468270046673,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.410527879096449,1000.0,0.21981583637289348,0.08073665450842607,1
0.0,0.0,0.0,0.824358966847635,0.0,0.175641033152365,0.0,0.0,9.0,7000.0,0.25725961622964105,0.17169358878964966,1
0.0,0.0,0.0,0.0,0.7120934794512166,0.0,0.2879065205487834,0.0,11.287906520548784,5000.0,0.13287906520548784,0.08966788690414647,1
0.0,0.0,0.0,0.0,0.0,0.8163191543276987,0.18368084567230125,0.0,2.734723382689205,2550.0,0.2895407978858192,0.08897914925966192,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.447723216201193,1564.1757814176044,0.27630691959497017,0.03895446432402386,1
0.0,0.0,0.0,0.0,0.0,0.48105510803106066,0.5189448919689393,0.0,6.518944891968939,2500.0,0.23908153560945644,0.11443165324093182,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3000.0,0.26845953970348485,0.16,1
0.0,0.0,0.0,0.0,0.0,0.8595163680479233,0.1404836319520767,0.0,6.140483631952077,2500.0,0.23807780883724441,0.13561934527808306,1
0.0,0.0,0.0,0.8975282860305854,0.0,0.10247171396941457,0.0,0.0,6.795056572061171,16307.415141908245,0.25409886855877656,0.4187281114633644,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3000.0,0.2884214642621941,0.0444199000658565,1
0.4435274559383523,0.0,0.5564725440616477,0.0,0.0,0.0,0.0,0.0,8.0,25000.0,0.15417354408046235,0.2082619637317321,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.083019215564626,2000.0,0.2653301691244898,0.6241810239594013,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7000.0,0.23145059003021926,0.18899915442498127,1
0.0,0.0,0.0,0.0,0.0,0.12862911116451325,0.8713708888354867,0.0,7.356854444177434,1300.0,0.24425302833613693,0.06688752201489917,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.364887913154035,7000.0,0.278549890229829,0.12161963946875291,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3000.0,0.26079331319043225,0.07920668680956773,1
0.0,0.0,0.4813370336781987,0.0,0.0,0.0,0.5186629663218013,0.0,11.037325932643602,5000.0,0.16888022202069194,0.25288634722782644,1
0.0,0.0,0.5994527382417407,0.0,0.0,0.4005472617582593,0.0,0.0,6.798358214725222,15703.009939670426,0.20128099474022237,0.24207114402857371,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,3000.0,0.19577576719914175,0.18857492768194536,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.621132629668887,1300.0,0.31172534924543205,0.06019323359443772,1
0.0,0.0,0.0,0.0,0.6932841823480376,0.0,0.30671581765196243,0.0,6.693284182348037,2000.0,0.2545690013384682,0.24067158176519624,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.434525110806536,3000.4345251108066,0.23236619830363725,0.1717262555403268,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,3000.454375719744,0.2375,0.09092182101921167,1
0.0,0.0,0.0,0.0,0.2880846515153893,0.0,0.7119153484846107,0.0,6.28808465151539,2000.0,0.27381597905301897,0.28119153484846104,1
0.0,0.35180603651448383,0.0,0.0,0.0,0.0,0.6481939634855162,0.0,9.055418109543451,2000.0,0.18912666997925848,0.022963879269710323,1
0.0,0.0,0.0,0.63661936992717,0.0,0.36338063007282995,0.0,0.0,10.0,7163.661936992717,0.21676064176638674,0.16765631085431926,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.188949969348711,1000.0,0.2131684990804613,0.10732600367815476,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.725518221922431,1000.0,0.29,0.1454896355615514,1
0.0,0.0,0.0,0.0,0.3467266495632437,0.6532733504367563,0.0,0.0,4.6532733504367565,10000.653273350437,0.27543748071834373,0.20200899743448655,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2500.0,0.2681711532670089,0.1361745182172656,1
