Age,Experience,Income,Family,CCAvg,Mortgage,Securities_Account,CD_Account,Online,CreditCard,Education_GR,Education_UG,Personal_Loan
54.0,28.609941558596052,109.82982467578816,2.170175324211845,1.4120467531231586,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
55.6980898749276,31.5471348123914,190.3019101250724,2.9245224687319,2.4641713594383505,0.0,0.0,0.9245224687318999,1.0,0.0,0.07547753126810008,0.9245224687318999,1
45.214187354531624,20.428374709063252,142.07231380921536,3.785812645468373,5.121556439108885,210.64256206359488,0.0,0.0,1.0,0.0,0.0,1.0,1
60.41005211719819,33.359791531207236,132.94973941400903,2.589947882801809,1.2431198695558399,0.0,0.0,0.0,0.5899478828018088,0.0,0.0,0.0,1
50.94851830802563,26.948518308025633,187.88416619305767,2.0128704229935916,6.882946689533492,342.8391197125801,0.0,0.006435211496795712,1.0,0.006435211496795712,0.9935647885032043,0.006435211496795712,1
58.54503257215881,34.09006514431761,109.13741856960299,4.0,3.0720521154540927,309.2321254201737,0.0,0.0,1.0,0.0,0.772516286079404,0.0,1
42.40497668317694,17.107465024765407,180.7850699504692,2.4049766831769377,1.9140279801876745,0.0,0.7024883415884688,0.7024883415884688,0.7024883415884688,0.0,0.29751165841153115,0.7024883415884688,1
39.23050730656483,14.230507306564828,171.07626826641206,3.230507306564828,4.560844362396794,0.0,0.0,0.615253653282414,0.615253653282414,0.615253653282414,0.0,0.615253653282414,1
61.56254587009483,36.80212155841236,134.76042431168247,2.4791513766350564,3.105230503879168,186.59363532476291,0.0,0.0,0.2395756883175283,0.0,0.0,0.2395756883175283,1
48.92246701135141,23.435389176126172,193.48707783522522,2.0,6.931013195459437,0.0,0.0,0.0,0.4870778352252343,0.0,0.4870778352252343,0.0,1
59.520416356606695,31.0,130.29591672867866,2.0,2.185716579849875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.713107046008574,8.77793495928208,165.9724186991026,1.1296558265470134,7.09724186991026,540.611032520359,0.0,0.0,0.0,0.0,0.06482791327350668,0.0,1
55.248389968307826,30.496779936615656,104.87902507923043,3.3758050158460864,3.2108094667232185,0.0,0.0,0.0,0.3758050158460863,0.0,0.3758050158460863,0.0,1
42.416243669801254,18.41624366980125,133.79441614629187,2.0,4.116243669801251,217.4974620188075,0.0,0.0,0.2918781650993746,0.7081218349006254,0.0,0.0,1
49.486243639780824,24.059180185747948,108.0,4.0,3.7381605836585754,302.57293654596714,0.0,0.0,0.5243121819890413,0.4756878180109587,1.0,0.0,1
35.67439965181398,11.674399651813982,149.34879930362797,3.0231989554419445,5.530240139274407,0.0,0.6743996518139815,0.6743996518139815,1.0,0.0,0.0,0.6743996518139815,1
26.711319993336907,2.7113199933369074,132.7113199933369,2.237106664445636,3.087609326892344,0.0,0.0,0.23710666444563588,0.23710666444563588,1.0,0.0,0.23710666444563588,1
64.81818999825681,40.77273749782102,185.1363575013074,2.909094999128408,2.3318032531813104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
55.88739511656472,31.533995560513382,164.81940399553795,3.353399556051338,5.934560710317859,115.52620310764064,0.0,0.0,0.6466004439486619,0.0,0.3533995560513381,0.0,1
63.22674118440695,37.45348236881389,142.8779880210125,2.453482368813889,0.2,367.17437658169723,0.0,0.0,1.0,0.0,0.0,0.22674118440694457,1
28.649837310962166,2.9798047731545996,126.1413665879178,1.0,5.339055314272864,173.68013015123026,1.0,1.0,0.6700325378075668,0.0,0.6700325378075668,0.3299674621924332,1
49.61996223120576,24.15163204527195,104.61996223120576,3.4683301859338136,2.001343405011797,364.0249527890072,0.4683301859338135,0.4683301859338135,0.4683301859338135,0.0,0.0,0.4683301859338135,1
52.49091983948624,25.58513080694579,137.75539242083738,3.7735527418648873,2.7813282746241885,344.038025323216,0.0,0.2264472581351128,0.2264472581351128,1.0,0.7735527418648872,0.0,1
30.0,5.8765991847944035,114.62979755438322,4.0,3.9480809782467157,0.0,0.0,0.0,0.8765991847944036,0.12340081520559643,1.0,0.0,1
31.868388241719025,5.0,110.50528940662478,3.25264470331239,4.159225291226439,0.0,0.3736776483438049,0.0,0.0,0.6263223516561951,0.6263223516561951,0.0,1
27.949295102492865,3.1138829157102093,170.16458781321734,3.0,5.908104659453907,0.0,0.2784707289275523,0.2784707289275523,1.0,0.0,1.0,0.0,1
45.0,21.0,132.2940360093388,3.1470180046694085,1.8321774200784566,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
45.35808247181846,21.28646597745477,131.8567670112726,2.856767011272615,1.1928383505636306,0.0,0.0,0.9283835056363074,1.0,0.9283835056363074,1.0,0.0,1
52.025211944246614,27.025211944246614,84.99279658735811,2.9963982936790554,3.4,0.0,0.0,0.0,0.0036017063209445865,0.0,0.0,0.0,1
52.0,27.592014804854568,179.61197779271816,3.592014804854567,3.6288207267963934,0.0,0.0,0.0,0.2039925975727167,0.0,0.2039925975727167,0.0,1
34.753734070428,10.261202211284013,176.30601105642006,1.0,4.437304160544785,563.6120221128401,0.0,0.7537340704280046,0.7537340704280046,0.7537340704280046,0.0,0.0,1
63.1379969645298,36.568998482264895,137.35349772339734,2.215500758867551,2.2612481028311224,0.0,0.0,0.0,1.0,0.0,0.784499241132449,0.0,1
36.360070589901085,11.360070589901088,122.68805647192087,2.6720141179802175,4.56960776488912,78.68805647192087,0.0,0.0,0.0,0.6639929410098913,0.0,0.33600705899010874,1
42.06863491647544,15.534317458237721,159.60295237471317,2.0686349164754407,6.463247612184478,0.0,0.4656825417622795,1.0,0.5343174582377205,1.0,1.0,0.0,1
29.773381047782248,5.5467620955645,113.86690523891124,4.0,3.5053953621169245,0.0,0.0,0.0,0.7733810477822497,0.0,0.7733810477822497,0.0,1
51.80952211109156,26.724487976169527,179.25849806343064,3.0,7.791836152374248,468.3605461587525,0.0,0.9149658650779686,1.0,0.9149658650779686,0.0,0.08503413492203138,1
48.37827820004597,22.567417300068954,161.62172179995403,3.1891391000229845,1.9485033900666553,401.8913910002299,0.0,0.0,0.0,0.0,0.0,0.8108608999770154,1
62.91314478538144,37.91314478538144,120.21445214741237,3.767102454010309,0.5415830674515476,377.22367484670104,0.07763251532989712,0.07763251532989712,0.9223674846701029,0.07763251532989712,0.0,1.0,1
28.086873957062174,3.391249304708116,182.69562465235407,2.695624652354058,6.747685727005696,0.0,0.0,0.0,0.695624652354058,0.0,0.304375347645942,0.0,1
28.832312192055117,4.2215414613700775,109.27539511479527,2.8323121920551158,4.2215414613700775,0.0,0.3892292693149614,0.0,0.0,0.6107707306850386,1.0,0.0,1
49.202222202052845,24.802539659488968,178.39968254256388,2.600317457436121,4.8804126946669575,149.19825398410134,0.0,0.0,1.0,0.0,0.0,0.0,1
37.3331501968549,12.388675229664054,169.27762516404576,2.0555250328091503,5.005662385167973,248.00054940943528,0.0,0.055525032809150554,1.0,0.055525032809150554,0.0,0.0,1
62.43153510149206,36.86307020298412,134.56846489850793,2.4315351014920603,4.682157878209528,0.0,0.0,0.0,0.5684648985079399,0.4315351014920601,1.0,0.0,1
42.651515683328896,18.303031366657784,152.6969686333422,3.0,5.681818819994671,0.0,0.0,0.3484843166711076,0.3484843166711076,0.3484843166711076,0.6515156833288924,0.3484843166711076,1
57.05390724677344,31.0,130.7892185506453,2.0,1.4950940290965635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37.22582482330183,10.669368617476369,139.33063138252362,1.4435437941745435,4.594597554990328,0.0,0.0,0.0,0.5564562058254564,0.0,1.0,0.0,1
33.0,8.712986805525148,183.71753298618714,2.0,8.541688124972634,581.8564934027626,0.0,0.0,0.8564934027625736,0.0,0.14350659723742643,0.0,1
27.15453838181486,1.9896043272698805,184.65973621817992,2.0,4.661815352725944,577.6597362181799,0.0,0.83506594545502,0.83506594545502,0.83506594545502,0.16493405454498,0.0,1
33.21793445824111,9.072644819413703,183.63677590293148,2.0726448194137026,4.930760674944665,0.0,0.0,0.0,0.07264481941370282,0.0,0.9273551805862972,0.07264481941370282,1
31.73177161911376,6.463543238227522,184.0,3.268228380886239,3.9122401333796324,0.0,0.0,0.6341141904431196,0.6341141904431196,0.6341141904431196,1.0,0.0,1
30.363900854898162,4.681950427449081,183.36390085489816,3.045851282347244,3.4954148717652758,0.0,0.0,0.6819504274490813,1.0,0.6819504274490813,0.6819504274490813,0.0,1
36.002295976076766,9.751721982057575,140.24827801794243,1.7494260059808087,4.542597578983263,0.0,0.0,0.0,0.25057399401919134,0.0,1.0,0.0,1
29.844437974514975,4.41332556941797,116.10672101407421,1.0,4.932891088664909,172.72444962038801,1.0,1.0,0.431112405097005,0.0,0.431112405097005,0.568887594902995,1
62.73735400791666,36.91245133597222,165.0,3.9124513359722193,5.14377433201389,0.0,0.0,0.0,0.0,0.08754866402778061,0.0,0.08754866402778061,1
55.040784170613,30.040784170613005,144.7171988693295,4.0,2.818084070413799,201.393613568046,0.0,0.0,1.0,0.0,0.0,1.0,1
38.09291142765745,13.255746856594467,155.67432914212597,2.1628354289370217,5.6884101145964685,0.0,1.0,0.41858228553148913,0.0,0.41858228553148913,0.41858228553148913,0.5814177144685109,1
54.04761497833376,30.047614978333765,179.29251642547626,3.414967149047496,4.87278777859538,0.0,0.292516425476252,0.292516425476252,0.292516425476252,0.292516425476252,0.292516425476252,0.0,1
34.328822283789286,9.664411141894643,185.32543899663125,2.664411141894643,8.301691643579018,576.3525052938955,0.0,0.3322055709473216,1.0,0.0,0.3322055709473216,0.0,1
60.23734456295365,35.53112046912805,94.46887953087196,3.0,3.2643983155569516,0.0,0.0,0.7062240938256092,0.7062240938256092,0.7062240938256092,0.0,0.0,1
35.0,10.91700166563384,147.70950582971844,1.0414991671830793,5.746051082661997,0.0,0.0,0.0,0.9585008328169206,0.0,0.041499167183079444,0.0,1
31.814526495877786,7.814526495877788,97.17743179505335,1.725810598351115,3.863709470082444,147.45162119670223,0.0,0.0,0.36290529917555747,0.6370947008244425,0.0,0.0,1
61.41624547787919,36.610830318586125,98.77833936282775,4.0,3.4429783376111835,117.01353789823266,0.0,0.4027075796465307,1.0,0.4027075796465307,0.5972924203534693,0.4027075796465307,1
36.266917492393404,11.573684489350764,133.11954851369188,2.960150495436042,4.457368448935076,124.29473795740306,0.0,0.3466165015213194,0.3466165015213194,0.3466165015213194,0.0,0.0,1
51.615380207932745,26.615380207932745,84.61538020793274,3.1923098960336276,3.342307031189912,0.0,0.0,0.0,0.0,0.19230989603362747,0.0,0.19230989603362747,1
42.40869091677503,17.81738183355006,154.0695817912874,2.4086909167750292,5.922607275032509,0.0,0.0,0.2956545416124853,0.2956545416124853,0.0,0.7043454583875147,0.0,1
42.141152219165235,17.760768146110156,139.5215362922203,2.2392318538898444,4.84592600550258,0.0,0.0,0.0,0.6196159269449223,0.0,0.6196159269449223,0.0,1
32.39851027383968,7.1992551369198425,190.0018621577004,1.8007448630801572,4.261266267236268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
54.924036287748784,29.430366597103053,114.6962395899823,2.5189909280628036,2.9265778553892092,268.164588043211,0.0,0.5063303093542678,0.5063303093542678,0.4936696906457322,0.0,0.5063303093542678,1
59.24793374994901,34.59834699995921,170.4016530000408,1.6495867499898025,5.574380124984703,99.69256149981645,0.0,1.0,1.0,0.6495867499898026,0.3504132500101974,0.0,1
48.26120698567593,22.348275980901242,133.0870689952253,2.17413799045062,3.221896593315434,0.0,0.08706899522531009,0.08706899522531009,1.0,0.0,0.9129310047746899,0.0,1
50.301148788505785,24.320459515402312,183.39770242298843,2.6795404845976876,6.04399889200006,299.7181619383907,0.0,0.0,0.6602297577011562,0.0,0.6602297577011562,0.0,1
52.37866819012152,27.289906502996025,148.81066590493924,2.366857469311755,7.172190421781375,376.7337149386235,0.0,0.5443808435627484,0.5443808435627484,1.0,0.0,0.4556191564372516,1
29.034341492862627,2.3562276619084175,147.42491064763368,3.6781138309542087,5.160943084522896,0.0,0.0,0.0,0.6781138309542087,0.0,0.6781138309542087,0.32188616904579126,1
57.91395713826647,33.456978569133234,139.0267642604656,4.0,1.3112807122199124,198.0,0.0,0.0,1.0,0.0,0.0,1.0,1
53.18425425999176,27.837368283627374,177.81574574000825,2.0406579290931566,7.04282018345507,452.81833289815336,0.0,0.0,0.6531140236356144,0.34688597636438556,1.0,0.0,1
54.841606228217174,28.841606228217177,87.79209269502161,2.3069343713695294,3.9306934371369526,107.01983018049972,0.0,0.43564479045650983,0.43564479045650983,0.43564479045650983,0.0,1.0,1
31.561365724974543,5.177923271414024,168.82207672858598,2.794480817853506,5.922788594040187,0.0,0.7944808178535061,0.7944808178535061,1.0,0.0,1.0,0.0,1
63.88748337805355,38.16561253354016,169.72187084451338,2.7218708445133877,7.399367520124098,100.94690408840628,0.0,1.0,1.0,0.27812915548661243,0.0,0.0,1
40.142255239776816,15.857744760223184,155.42676571933043,3.5732342806695536,0.754374102973351,0.0,0.14225523977681542,1.0,0.8577447602231846,1.0,0.14225523977681542,0.0,1
44.313163201829774,19.626326403659554,142.0,1.0,1.4686836798170222,0.0,0.0,0.0,0.3131632018297771,0.0,0.3131632018297771,0.0,1
34.1504657845121,8.451397353536297,172.35419206060888,1.8495342154879013,2.4106520983169384,569.3009315690242,0.0,0.1504657845120987,1.0,0.1504657845120987,0.8495342154879013,0.0,1
40.73303085543096,15.73303085543096,174.37707199600558,2.0,1.1177979429712694,0.0,0.0,0.0,0.9110102851436533,0.0,0.0,0.0,1
29.983392146744904,5.975088220117355,115.0,4.0,3.794187251360716,0.0,0.0,0.0,0.9916960733724518,0.0,1.0,0.0,1
53.21297970750636,27.753982606434025,161.83598840428934,3.082005797855325,4.070501449463831,415.50796521286804,0.0,0.4589971010723375,0.4589971010723375,0.4589971010723375,0.0,0.0,1
52.0,26.015154256032908,83.03030851206582,1.030308512065812,3.104546276809872,0.0,0.0,0.0,0.984845743967094,0.0,0.0,0.984845743967094,1
28.122007155828044,3.1220071558280447,114.81698926625793,4.0,3.2159067980366425,0.0,0.0,0.0,0.0,0.061003577914022444,1.0,0.0,1
33.64155885736725,8.641558857367249,142.45281371421092,3.547186285789083,1.7509087998429251,0.0,0.0,0.0,0.45281371421091676,0.0,0.0,0.0,1
29.992455373026747,4.793964298421397,183.19849107460536,3.0,8.141207140315721,0.0,0.0,0.0,0.8015089253946509,0.0,0.0,0.1984910746053491,1
60.65953910626055,34.494654329695415,138.83511522343485,3.670230446869723,0.7957234637563323,0.0,0.0,0.0,1.0,0.0,0.16488477656513845,0.8351152234348616,1
62.52002127226009,36.76001063613004,191.4799787277399,1.7600106361300425,4.395995745547983,204.5200212722601,0.0,0.0,0.2399893638699575,0.0,0.0,0.0,1
30.0,6.0,115.86960207830639,3.4202652811290744,3.510132640564537,0.0,0.0,0.0,0.7101326405645373,0.0,1.0,0.0,1
34.09179997892595,9.545899989462976,124.45410001053702,1.0,3.754100010537024,0.0,0.27294999473148784,0.27294999473148784,1.0,0.0,0.27294999473148784,0.0,1
49.3414252696043,24.024275808812895,115.0,2.3171494607914034,3.4391540833453855,0.0,0.0,0.0,0.0,0.3414252696042983,0.0,0.0,1
36.71709674407539,11.819539136086163,172.24389401997308,3.551221196005385,3.823660136205116,322.93656684394074,0.0,0.5512211960053852,1.0,0.5512211960053852,0.0,0.5512211960053852,1
38.34706927831417,13.433836597892718,167.65293072168583,1.9132326804214563,1.3,0.0,0.08676731957854367,0.08676731957854367,0.08676731957854367,0.08676731957854367,0.0,0.0,1
42.56818025365454,17.757573671539383,139.56818025365453,1.8106065821151538,2.615909873172731,0.0,0.0,0.0,1.0,0.0,0.1893934178848461,0.0,1
32.989946894780395,8.989946894780394,131.02010621043922,3.0050265526098032,2.208042484175685,0.0,0.9949734473901969,0.005026552609803114,0.005026552609803114,0.005026552609803114,0.005026552609803114,0.0,1
35.93990358962183,9.0,114.87980717924366,3.9399035896218297,2.115865025470562,0.0,0.0,0.0,0.06009641037817015,0.0,0.9399035896218298,0.0,1
38.0,13.904766341680117,129.90476634168013,4.0,4.671429902504036,134.5714019499193,0.0,0.0,0.0,0.0,0.0,0.09523365831988206,1
31.94254939453009,6.295032929686727,121.76241767578318,2.057450605469911,2.2482944550770805,0.0,0.0,0.3524835351566369,1.0,0.0,0.0,0.0,1
34.45391876134438,9.907837522688773,182.18432495462247,1.2730406193278068,4.528338105714543,573.7304061932781,0.0,0.7269593806721932,0.7269593806721932,0.7269593806721932,0.27304061932780677,0.0,1
57.0,31.17719250101119,165.0,1.5315775030335734,1.7949117511123103,0.0,0.0,0.0,1.0,0.0,0.8228074989888089,0.0,1
54.29426673663711,29.0,129.58853347327423,3.4114665267257713,3.1700664217701,0.0,0.0,0.0,0.0,0.29426673663711433,0.29426673663711433,0.0,1
26.5739846362564,0.5739846362564005,193.7372338002359,3.1147969272512803,5.993645003153749,0.0,0.8852030727487199,1.0,1.0,0.1147969272512801,0.1147969272512801,0.0,1
45.058467089715556,20.05846708971556,114.05846708971556,2.0,4.388306582056889,0.0,0.05846708971555892,0.05846708971555892,0.05846708971555892,0.05846708971555892,0.9415329102844411,0.0,1
41.96325798959886,16.179051815233596,137.0578555692874,2.215793825634733,1.986866040991032,424.45270121015574,0.0,0.21579382563473315,1.0,0.21579382563473315,0.7842061743652669,0.0,1
42.61282646926238,18.150435292349837,112.38717353073763,2.9247823538250817,4.467695881557427,0.0,0.0,0.0,0.5376088230874593,0.4623911769125407,0.5376088230874593,0.4623911769125407,1
54.1350373948848,29.864962605115203,132.7299252102304,2.0,2.343428949718884,0.0,0.0,0.0,0.0,0.13503739488479805,0.13503739488479805,0.0,1
48.249458204293234,22.748374612879697,114.0,1.0,2.4249458204293233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
46.90817023249949,20.908170232499483,97.2704255812487,1.7171205684721935,4.721089364333265,210.50622692513954,0.7171205684721935,0.7171205684721935,1.0,0.0,0.0,0.2828794315278065,1
55.12972248717867,29.27358998816492,110.98585498619241,3.8561324990137433,1.0172157528601442,331.3160250295877,0.0,0.0,0.8561324990137434,0.0,0.0,0.0,1
31.286462576753454,7.286462576753455,117.57292515350692,4.0,4.571877546052073,0.0,0.0,0.0,1.0,0.0,0.3567687116232726,0.0,1
32.757464445450715,8.514928890901436,125.97014221819713,1.727606663647847,4.518281999094354,0.0,0.0,0.0,0.7574644454507177,0.24253555454928233,0.24253555454928233,0.0,1
34.11478295220707,9.819710602942763,100.11478295220707,2.4098553014713815,3.9180289397057235,156.1965193345505,0.29507234926430936,0.29507234926430936,0.7049276507356906,0.0,0.0,0.29507234926430936,1
62.298857135259034,37.298857135259034,90.01142864740969,2.7011428647409694,3.1195428541036123,0.0,0.0,0.7011428647409692,0.7011428647409692,0.7011428647409692,0.0,0.2988571352590308,1
59.32117153566256,34.32117153566256,84.07057178554186,2.107057178554186,3.3571771285783254,0.0,0.0,0.10705717855418606,1.0,0.10705717855418606,0.0,0.0,1
57.83918734886842,33.279245395377814,180.80116093018796,3.1198839069812028,2.5279245395377816,290.3611028836786,0.0,1.0,1.0,1.0,0.0,0.5599419534906013,1
28.189135719492267,2.189135719492267,97.59423812994845,3.729711906497422,3.535144046751289,0.0,0.0,0.0,1.0,0.0,0.27028809350257776,0.7297119064974222,1
36.83690872200201,10.95646711085944,173.1955838885743,3.8804416111425697,1.0478233555429721,295.3586751665723,0.0,0.05977919442871504,1.0,0.05977919442871504,0.940220805571285,0.0,1
41.0,15.0,158.6037969919291,1.0,5.183037593543277,0.0,0.3962030080709039,1.0,0.6037969919290961,0.3962030080709039,0.3962030080709039,0.0,1
30.13686446226426,6.136864462264261,192.86313553773573,2.726271075471478,5.4377538877351554,0.0,0.0,0.0,1.0,0.0,0.13686446226426097,0.0,1
42.644989298580455,15.822494649290228,160.64498929858044,2.6449892985804544,7.556236623225567,0.0,0.0,1.0,1.0,0.8224946492902271,0.8224946492902271,0.0,1
46.0,20.17334305297528,106.73343052975281,3.6533138940494383,3.3733430529752813,0.0,0.17334305297528085,0.17334305297528085,0.17334305297528085,0.17334305297528085,0.0,0.8266569470247191,1
57.0,31.485817428912632,165.0,2.4574522867378943,2.134399171803895,0.0,0.0,0.0,1.0,0.0,0.5141825710873685,0.0,1
37.15693545918557,11.15693545918557,68.97540020786332,1.0,3.210462363945705,230.27385899471096,0.0,0.0,0.8830764644746085,0.11692353552539148,0.0,0.8830764644746085,1
54.27138735375346,28.953540515315094,170.1393784540547,3.36430632312327,3.0496315222822017,425.41076580780816,0.0,0.31784683843836503,1.0,0.31784683843836503,0.0,0.682153161561635,1
50.050100331753924,25.050100331753924,130.2004013270157,1.1503009952617722,1.2703411279633419,0.0,0.05010033175392403,0.05010033175392403,1.0,0.0,0.949899668246076,0.0,1
52.31455270960622,28.314552709606218,141.41126837423627,2.274178916157513,0.6523952116598964,0.0,0.0,0.0,0.0,0.0,0.1370894580787565,0.0,1
41.66116869197459,15.193402430369504,113.85457112234408,4.0,2.986079646162531,295.67766261605084,0.0,0.2661168691974587,0.2661168691974587,0.7338831308025413,0.7338831308025413,0.2661168691974587,1
33.63223815086786,7.632238150867861,177.25195143524635,2.0,3.9652568758342674,573.4131421895856,0.0,0.0,0.632238150867861,0.0,1.0,0.0,1
50.085235259056695,24.668840296064797,177.9967395559028,4.0,4.698695822361121,427.4163949629919,0.0,0.0,0.5836050370080997,0.41639496299190026,0.41639496299190026,0.5836050370080997,1
35.60987976531166,9.269158357181626,108.60987976531166,2.6098797653116605,1.3777705280487633,0.0,1.0,0.6098797653116608,0.6098797653116608,0.0,0.0,0.0,1
28.0,3.6448683522461875,113.06539494326144,2.710263295507625,2.1326974716307188,0.0,0.0,0.0,0.6448683522461874,0.0,1.0,0.0,1
58.0,34.0,149.09049837803778,3.9547508109811123,6.90135535247534,0.0,0.0,0.9547508109811121,0.9547508109811121,0.9547508109811121,1.0,0.0,1
58.21790870825201,34.0,91.96117837426812,1.0,3.774326966601611,0.0,0.0,0.0,0.0,0.0,0.7820912917479865,0.21790870825201347,1
49.969646235426346,24.95446935313952,160.03035376457365,3.984823117713173,4.2559870413682015,409.8482311771317,0.0,0.0,0.0,0.0,0.0,0.015176882286826898,1
50.97700526698425,25.395588161402227,105.97700526698425,3.5814171055820205,1.6394652621375343,365.72125658373034,0.5814171055820205,0.5814171055820205,0.5814171055820205,0.0,0.0,0.5814171055820205,1
51.470733820610455,27.470733820610455,178.8941467641221,3.6824402923662736,4.44346244251919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.238116364178296,6.0,143.58714666269248,1.380941817910852,6.21272024298424,87.01584484776227,0.0,0.0,1.0,0.0,0.0,0.0,1
39.0,12.95371395860567,139.4305709379085,2.430570937908504,5.44727687626362,0.0,0.47685697930283477,0.47685697930283477,1.0,0.47685697930283477,0.5231430206971652,0.47685697930283477,1
62.201240363765166,36.50155045470646,95.99689909058708,1.0,4.589782936341096,268.2136440014168,0.0,0.3003100909412916,0.3003100909412916,0.6996899090587084,0.0,0.3003100909412916,1
62.94571454079752,38.53485744895702,133.821714183681,3.5891429081595034,1.3015429438711559,0.0,0.0,0.0,0.41085709184049646,0.5891429081595035,0.0,0.5891429081595035,1
38.166377899011536,13.726957708012584,82.1211596180021,3.121159618002097,3.51211596180021,0.0,0.0,0.0,0.0,1.0,0.43942019099895135,0.0,1
29.344044938200216,4.057340823033369,109.88531835393326,3.885318353933261,2.5143352057583424,0.0,0.057340823033369515,0.0,0.0,0.0,0.0,0.0,1
44.08273403962367,19.91726596037633,130.751797881129,1.2482021188710122,4.991007443586038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
45.746062228076305,20.0,107.28543994731326,3.4921244561526077,3.5047253263084355,0.0,0.0,0.0,0.0,0.0,0.25393777192369615,0.7460622280763038,1
60.679929961463266,35.89994163455272,94.10005836544728,3.0,3.19801050578051,0.0,0.0,0.7799883269105443,0.7799883269105443,0.7799883269105443,0.0,0.0,1
57.296211620647995,32.39494882753066,165.0,3.901262793117334,2.986337899959731,0.0,0.0,0.0,0.9012627931173341,0.09873720688266585,0.0,0.09873720688266585,1
44.60528883123288,18.680949935136997,75.7566110390411,2.075661103904111,3.492433889609589,0.0,0.0,0.0,0.9243388960958892,0.0,0.0,0.9243388960958892,1
34.530789791278266,8.169248392524231,115.66150321495154,4.0,4.774533380155513,301.0,0.0,0.6384586012459614,0.6384586012459614,1.0,0.36154139875403857,0.6384586012459614,1
56.7234961245827,30.907832041527566,131.18433591694486,2.9078320415275676,0.7843359169448646,0.0,0.0,0.0,0.9078320415275677,0.0,0.0,0.9078320415275677,1
49.0,24.170156884412407,114.4149215577938,1.8298431155875938,3.3713352713669735,0.0,0.0,0.0,0.5850784422062031,0.0,0.0,0.0,1
57.4160732442838,32.4160732442838,83.4525505016332,2.2262752508165997,3.4,0.0,0.0,0.0,0.7737247491834002,0.0,0.0,0.0,1
49.0,24.791395926398746,114.10430203680063,1.2086040736012553,2.719034277281318,0.0,0.0,0.0,0.8956979631993723,0.0,0.0,0.0,1
27.432999838309488,3.0,104.56700016169052,1.64949975746423,3.0865999676618974,0.0,0.7835000808452567,0.0,0.21649991915474331,0.0,0.7835000808452567,0.21649991915474331,1
54.59764164879581,29.897936442696334,170.0961676792932,1.6005895878010477,6.709911561829843,471.70560108410996,0.3002947939005238,0.3002947939005238,0.6997052060994762,0.0,1.0,0.0,1
55.233888054769004,30.467776109538008,104.91527986307749,3.383055972615498,3.195582457507454,0.0,0.0,0.0,0.38305597261549806,0.0,0.38305597261549806,0.0,1
64.13653426965854,37.546137078634146,137.31732865170733,2.273068539317073,2.6907725842731707,0.0,0.0,0.0,0.8634657303414633,0.13653426965853666,0.8634657303414633,0.13653426965853666,1
50.66162763074346,24.884689692286216,193.77693793845725,2.0,6.235348947702617,0.0,0.0,0.0,0.7769379384572431,0.0,0.7769379384572431,0.0,1
52.888238100650405,27.888238100650405,84.74621768552845,2.8731088427642275,3.4,0.0,0.0,0.0,0.12689115723577238,0.0,0.0,0.0,1
47.947107822063266,22.947107822063266,144.21050770157595,4.0,4.6421722743265885,207.47390758108864,0.0,0.0,1.0,0.0,0.0,1.0,1
54.26655256251083,30.014713388898514,175.73344743748916,2.7481608263876858,5.576287421528621,136.6745938818951,0.0,0.25183917361231445,1.0,0.25183917361231445,0.0,0.0,1
35.87748864385015,11.438744321925077,180.78636923957342,2.5612556780749243,4.021363076042659,258.54134652727373,0.0,0.0,0.43874432192507595,0.0,0.561255678074924,0.0,1
60.2612675170882,35.5075116780588,152.7537558390294,1.7387324829118003,2.8462441609706,0.0,0.7537558390293999,0.7537558390293999,0.0,0.7537558390293999,0.7537558390293999,0.0,1
46.30580833603241,20.72935625202431,166.23547915991895,2.5764520840081038,2.6282889563764993,396.18806875607294,0.42354791599189634,0.42354791599189634,0.42354791599189634,0.0,0.0,0.5764520840081037,1
47.44500541822839,22.44500541822839,192.7935706545388,2.0,7.7490701127159625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38.1271139374293,13.127113937429298,139.96822151564268,3.936443031285351,0.5762683624575786,0.0,0.0,0.0,0.031778484357324444,0.0,0.0,0.9682215156426756,1
50.91025384631879,25.910253846318792,87.17949230736242,2.7820507692637584,3.5089746153681207,0.0,0.0,0.0,0.0,0.0,0.21794923073624173,0.0,1
45.0,21.0,133.75992925951243,4.0,5.548014148097513,0.0,0.0,1.0,1.0,1.0,0.7599292595124335,0.0,1
60.1443092007216,35.27845399639199,146.29878280649442,3.855690799278397,6.986585520432962,375.8150331790735,0.0,0.14430920072160303,0.14430920072160303,1.0,0.0,0.855690799278397,1
43.91737627275456,17.91737627275456,184.6528960454591,3.884298681819698,7.46528960454591,429.61981845452425,0.0,0.11570131818030216,0.11570131818030216,1.0,1.0,0.0,1
